CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
959802109,WU,Western Union Co/The,0,-4600,0,-42.83K,CLOSE,0%
16679L109,CHWY,Chewy Inc,0,-1300,0,-42.96K,CLOSE,0%
194014502,ENOV,Enovis Corp,200,-1900,4.55K,-43.23K,-90.5%,<.01%
26740W109,QBTS,D-Wave Quantum Inc,200,-3000,2.89K,-43.29K,-93.8%,<.01%
903002103,UMH,UMH Properties Inc,100,-3000,1.44K,-43.29K,-96.8%,<.01%
237266101,DAR,Darling Ingredients Inc,100,-700,6.18K,-43.3K,-87.5%,<.01%
608190104,MHK,Mohawk Industries Inc,0,-400,0,-43.72K,CLOSE,0%
256746108,DLTR,Dollar Tree Inc,91422,-400,10.01M,-43.8K,-0.4%,0.02%
500643200,KFY,Korn Ferry,100,-700,6.29K,-44.06K,-87.5%,<.01%
589889104,MMSI,Merit Medical Systems Inc,0,-500,0,-44.07K,CLOSE,0%
042735100,ARW,Arrow Electronics Inc,0,-400,0,-44.07K,CLOSE,0%
432748101,HTH,Hilltop Holdings Inc,0,-1300,0,-44.12K,CLOSE,0%
32051X108,FHB,First Hawaiian Inc,100,-1800,2.46K,-44.35K,-94.7%,<.01%
117043109,BC,Brunswick Corp/DE,0,-600,0,-44.54K,CLOSE,0%
78463M107,SPSC,SPS Commerce Inc,0,-500,0,-44.56K,CLOSE,0%
553368101,MP,MP Materials Corp A,39653,-924,1.91M,-44.59K,-2.3%,<.01%
690742101,OC,Owens Corning,0,-400,0,-44.76K,CLOSE,0%
397624206,GEFB,Greif Inc,0,-600,0,-44.81K,CLOSE,0%
149150104,CATY,Cathay General Bancorp,100,-900,4.99K,-44.87K,-90%,<.01%
03784Y200,APLE,Apple Hospitality REIT Inc,400,-3900,4.6K,-44.89K,-90.7%,<.01%
185123106,CWAN,Clearwater Analytics Holdings Inc,100,-1900,2.37K,-44.94K,-95%,<.01%
042315705,ARR,ARMOUR Residential REIT Inc,100,-2700,1.67K,-45.04K,-96.4%,<.01%
15643U104,LEU,Centrus Energy Corp,40,-260,6.94K,-45.1K,-86.7%,<.01%
46124J201,IVT,InvenTrust Properties Corp,0,-1600,0,-45.14K,CLOSE,0%
G39108108,GTES,Gates Industrial Corp PLC,300,-2000,6.78K,-45.22K,-87%,<.01%
10922N103,BHF,Brighthouse Financial Inc,0,-700,0,-45.35K,CLOSE,0%
09739D100,BCC,Boise Cascade Co,100,-600,7.58K,-45.51K,-85.7%,<.01%
92839U206,VC,Visteon Corp,100,-500,9.11K,-45.55K,-83.3%,<.01%
26856L103,ELF,elf Beauty Inc,0,-600,0,-45.62K,CLOSE,0%
521865204,LEA,Lear Corp,0,-400,0,-45.84K,CLOSE,0%
45768S105,IOSP,Innospec Inc,0,-600,0,-45.92K,CLOSE,0%
28852N109,EFC,Ellington Financial Inc,0,-3400,0,-46.17K,CLOSE,0%
32054K103,FR,First Industrial Realty Trust Inc,200,-800,11.57K,-46.28K,-80%,<.01%
15202L107,CSR,Centerspace,0,-700,0,-46.7K,CLOSE,0%
03076K108,ABCB,Ameris Bancorp,100,-600,7.8K,-46.79K,-85.7%,<.01%
81725T100,SXT,Sensient Technologies Corp,0,-500,0,-46.98K,CLOSE,0%
938824109,WAFD,WaFd Inc,200,-1500,6.28K,-47.1K,-88.2%,<.01%
683344105,ONTO,Onto Innovation Inc,0,-300,0,-47.36K,CLOSE,0%
256677105,DG,Dollar General Corp,102439,-400,12.16M,-47.49K,-0.4%,0.03%
67000B104,NOVT,Novanta Inc,0,-400,0,-47.6K,CLOSE,0%
374297109,GTY,Getty Realty Corp,100,-1500,3.18K,-47.7K,-93.8%,<.01%
74767V109,QS,QuantumScape Corp,0,-4600,0,-47.93K,CLOSE,0%
55306N104,MKSI,MKS Inc,0,-300,0,-47.94K,CLOSE,0%
433000106,HIMS,Hims & Hers Health Inc,0,-1500,0,-48.7K,CLOSE,0%
038336103,ATR,AptarGroup Inc,0,-400,0,-48.78K,CLOSE,0%
879369106,TFX,Teleflex Inc,33,-408,3.95K,-48.8K,-92.5%,<.01%
55616P104,M,Macy's Inc,300,-2700,5.43K,-48.84K,-90%,<.01%
371901109,GNTX,Gentex Corp,0,-2100,0,-48.87K,CLOSE,0%
05156V102,AUPH,Aurinia Pharmaceuticals Inc,300,-3300,4.45K,-48.91K,-91.7%,<.01%
49803T300,KRG,Kite Realty Group Trust,200,-2000,4.91K,-49.1K,-90.9%,<.01%
88146M101,TRNO,Terreno Realty Corp,100,-800,6.14K,-49.14K,-88.9%,<.01%
554382101,MAC,Macerich Co/The,500,-2600,9.45K,-49.14K,-83.9%,<.01%
854502101,SWK,Stanley Black & Decker Inc.,49216,-693,3.5M,-49.24K,-1.4%,<.01%
501147102,KRYS,Krystal Biotech Inc,0,-200,0,-49.31K,CLOSE,0%
565394103,CART,Maplebear Inc,0,-1100,0,-49.48K,CLOSE,0%
750236101,RDN,Radian Group Inc,100,-1500,3.31K,-49.62K,-93.8%,<.01%
03762U105,ARI,Apollo Commercial Real Estate Finance Inc,200,-4700,2.11K,-49.63K,-95.9%,<.01%
603158106,MTX,Minerals Technologies Inc,200,-700,14.18K,-49.64K,-77.8%,<.01%
15118V207,CELH,Celsius Holdings Inc,200,-1400,7.1K,-49.67K,-87.5%,<.01%
090043100,BILL,BILL Holdings Inc,200,-1300,7.66K,-49.79K,-86.7%,<.01%
82982L103,SITE,SiteOne Landscape Supply Inc,0,-400,0,-49.82K,CLOSE,0%
038169207,APLD,Applied Digital Corp,100,-2100,2.37K,-49.85K,-95.5%,<.01%
38526M106,LOPE,Grand Canyon Education Inc,0,-300,0,-49.89K,CLOSE,0%
26884U109,EPR,EPR Properties,0,-1000,0,-49.9K,CLOSE,0%
501889208,LKQ,LKQ Corp,300,-1700,8.81K,-49.93K,-85%,<.01%
04280A100,ARWR,Arrowhead Pharmaceuticals Inc,100,-800,6.27K,-50.16K,-88.9%,<.01%
74736L109,QTWO,Q2 Holdings Inc,0,-700,0,-50.51K,CLOSE,0%
134429109,CPB,Campbell's Company/The,1900,-2300,42.31K,-51.22K,-54.8%,<.01%
12740C103,CADE,Cadence Bank,0,-1200,0,-51.41K,CLOSE,0%
577933104,MMS,Maximus Inc,0,-600,0,-51.79K,CLOSE,0%
55087P104,LYFT,Lyft Inc,500,-3900,6.65K,-51.87K,-88.6%,<.01%
574795100,MASI,Masimo Corp,0,-400,0,-52.02K,CLOSE,0%
565788106,MARA,MARA Holdings Inc,0,-5800,0,-52.08K,CLOSE,0%
001084102,AGCO,AGCO Corp,0,-500,0,-52.16K,CLOSE,0%
056525108,BMI,Badger Meter Inc,0,-300,0,-52.32K,CLOSE,0%
946784105,WAY,Waystar Holding Corp,0,-1600,0,-52.4K,CLOSE,0%
G0750C108,AXTA,Axalta Coating Systems Ltd,300,-1900,8.31K,-52.63K,-86.4%,<.01%
26603R106,DUOL,Duolingo Inc,0,-300,0,-52.65K,CLOSE,0%
313148306,AGM,Federal Agricultural Mortgage Corp,0,-300,0,-52.67K,CLOSE,0%
37247D106,GNW,Genworth Financial Inc,200,-6500,1.62K,-52.78K,-97%,<.01%
98311A105,WH,Wyndham Hotels & Resorts Inc,0,-700,0,-52.89K,CLOSE,0%
099406100,BOOT,Boot Barn Holdings Inc,0,-300,0,-52.94K,CLOSE,0%
039653100,ACA,Arcosa Inc,100,-500,10.61K,-53.07K,-83.3%,<.01%
91879Q109,MTN,Vail Resorts Inc,0,-400,0,-53.12K,CLOSE,0%
63938C108,NAVI,Navient Corp,100,-6500,818,-53.17K,-98.5%,<.01%
252784301,DRH,DiamondRock Hospitality Co,800,-5700,7.5K,-53.41K,-87.7%,<.01%
32055Y201,FIBK,First Interstate BancSystem Inc,200,-1600,6.68K,-53.44K,-88.9%,<.01%
831865209,AOS,A O Smith Corp,0,-800,0,-53.5K,CLOSE,0%
78442P106,SLM,SLM Corp,0,-2000,0,-54.12K,CLOSE,0%
513272104,LW,Lamb Weston Holdings Inc,0,-1300,0,-54.46K,CLOSE,0%
360271100,FULT,Fulton Financial Corp,400,-2700,8.14K,-54.92K,-87.1%,<.01%
457187102,INGR,Ingredion Inc,0,-500,0,-55.13K,CLOSE,0%
G9001E102,LILA,Liberty Latin America Ltd,300,-6400,2.59K,-55.3K,-95.5%,<.01%
31847R102,FAF,First American Financial Corp,0,-900,0,-55.3K,CLOSE,0%
78377T107,RHP,Ryman Hospitality Properties Inc,100,-600,9.23K,-55.36K,-85.7%,<.01%
49427F108,KRC,Kilroy Realty Corp,200,-2000,5.64K,-56.42K,-90.9%,<.01%
84472E102,SSB,SOUTHSTATE BANK CORP,0,-600,0,-56.47K,CLOSE,0%
G85158106,STNE,StoneCo Ltd,31800,-4000,449.02K,-56.48K,-11.2%,<.01%
534187109,LNC,Lincoln National Corp,200,-1600,7.1K,-56.8K,-88.9%,<.01%
45167R104,IEX,IDEX Corp,73400,-300,13.91M,-56.87K,-0.4%,0.03%
410120109,HWC,Hancock Whitney Corp,100,-900,6.36K,-57.23K,-90%,<.01%
749607107,RLI,RLI Corp,0,-900,0,-57.58K,CLOSE,0%
919794107,VLY,Valley National Bancorp,500,-4700,6.14K,-57.72K,-90.4%,<.01%
781846308,RUSHB,Rush Enterprises Inc,100,-900,6.43K,-57.91K,-90%,<.01%
393657101,GBX,Greenbrier Cos Inc/The,200,-1100,10.53K,-57.91K,-84.6%,<.01%
546347105,LPX,Louisiana-Pacific Corp,100,-800,7.28K,-58.2K,-88.9%,<.01%
143130102,KMX,CarMax Inc,200,-1400,8.32K,-58.21K,-87.5%,<.01%
109696104,BCO,Brink's Co/The,0,-500,0,-58.37K,CLOSE,0%
G3198U102,ESNT,Essent Group Ltd,0,-900,0,-58.51K,CLOSE,0%
816300107,SIGI,Selective Insurance Group Inc,0,-700,0,-58.57K,CLOSE,0%
147448104,CWST,Casella Waste Systems Inc,0,-600,0,-58.76K,CLOSE,0%
83088M102,SWKS,Skyworks Solutions Inc,200,-1100,10.71K,-58.91K,-84.6%,<.01%
74006W207,PRAX,Praxis Precision Medicines Inc,0,-200,0,-58.95K,CLOSE,0%
149568107,CVCO,Cavco Industries Inc,0,-100,0,-59.07K,CLOSE,0%
74386T105,PFS,Provident Financial Services Inc,200,-2800,4.23K,-59.25K,-93.3%,<.01%
42704L104,HRI,Herc Holdings Inc,0,-400,0,-59.35K,CLOSE,0%
737446104,POST,Post Holdings Inc,0,-600,0,-59.43K,CLOSE,0%
72703H101,PLNT,Planet Fitness Inc,100,-800,7.44K,-59.5K,-88.9%,<.01%
705573103,PEGA,Pegasystems Inc,0,-1000,0,-59.72K,CLOSE,0%
40171V100,GWRE,Guidewire Software Inc,100,-400,14.96K,-59.82K,-80%,<.01%
16359R103,CHE,Chemed Corp,0,-140,0,-59.9K,CLOSE,0%
018581108,BFH,Bread Financial Holdings Inc,100,-800,7.49K,-59.91K,-88.9%,<.01%
29786A106,ETSY,Etsy Inc,100,-1200,5K,-59.98K,-92.3%,<.01%
03071H100,AMSF,AMERISAFE Inc,100,-1800,3.33K,-59.99K,-94.7%,<.01%
30161Q104,EXEL,Exelixis Inc,100,-1400,4.29K,-60.05K,-93.3%,<.01%
26701L100,BROS,Dutch Bros Inc,100,-1200,5.07K,-60.79K,-92.3%,<.01%
35909D109,FYBR,Frontier Communications Parent Inc,0,-1600,0,-60.91K,CLOSE,0%
65336K103,NXST,Nexstar Media Group Inc,0,-300,0,-60.91K,CLOSE,0%
70438V106,PCTY,Paylocity Holding Corp,0,-400,0,-61K,CLOSE,0%
057665200,BCPC,Balchem Corp,0,-400,0,-61.34K,CLOSE,0%
91332U101,U,Unity Software Inc,100,-2800,2.19K,-61.43K,-96.6%,<.01%
571903202,MAR,Marriott International Inc/MD,120857,-189,39.53M,-61.82K,-0.2%,0.1%
90385V107,UCTT,Ultra Clean Holdings Inc,100,-1000,6.22K,-62.18K,-90.9%,<.01%
04010E109,AGX,Argan Inc,0,-200,0,-62.66K,CLOSE,0%
204166102,CVLT,Commvault Systems Inc,0,-500,0,-62.68K,CLOSE,0%
45781M101,INVA,Innoviva Inc,300,-2700,6.99K,-62.91K,-90%,<.01%
74251V102,PFG,Principal Financial Group Inc,119807,-700,10.8M,-63.08K,-0.6%,0.03%
781154109,RBRK,Rubrik Inc,100,-1300,4.9K,-63.66K,-92.9%,<.01%
29261A100,EHC,Encompass Health Corp,0,-600,0,-63.68K,CLOSE,0%
683715106,OTEX,Open Text Corp. (CA),0,-1955,0,-63.77K,CLOSE,0%
37637K108,GTLB,Gitlab Inc,0,-1700,0,-63.8K,CLOSE,0%
553498106,MSA,MSA Safety Inc,0,-400,0,-64.06K,CLOSE,0%
87724P106,TMHC,Taylor Morrison Home Corp,100,-1100,5.82K,-64.06K,-91.7%,<.01%
42226A107,HQY,HealthEquity Inc,0,-700,0,-64.13K,CLOSE,0%
68268W103,OMF,OneMain Holdings Inc,200,-1200,10.7K,-64.19K,-85.7%,<.01%
29355X107,NPO,Enpro Inc,0,-300,0,-64.24K,CLOSE,0%
87240R107,TFSL,TFS Financial Corp,300,-4600,4.21K,-64.63K,-93.9%,<.01%
011642105,ALRM,Alarm.com Holdings Inc,300,-1500,12.96K,-64.78K,-83.3%,<.01%
801056102,SANM,Sanmina Corp,100,-500,12.96K,-64.82K,-83.3%,<.01%
536797103,LAD,Lithia Motors Inc,40,-260,9.99K,-64.93K,-86.7%,<.01%
88023B103,TEM,Tempus AI Inc,0,-1100,0,-64.95K,CLOSE,0%
104674106,BRC,Brady Corp,100,-800,8.12K,-64.99K,-88.9%,<.01%
617700109,MORN,Morningstar Inc,0,-300,0,-65.19K,CLOSE,0%
422704106,HL,Hecla Mining Co,200,-3500,3.73K,-65.2K,-94.6%,<.01%
950810101,WSBC,Wesbanco Inc,301,-1900,10.38K,-65.53K,-86.3%,<.01%
501242101,KLIC,Kulicke & Soffa Industries Inc,100,-1000,6.57K,-65.72K,-90.9%,<.01%
150870103,CE,Celanese Corp,200,-1000,13.15K,-65.77K,-83.3%,<.01%
205887102,CAG,Conagra Brands Inc,3700,-4200,58.16K,-66.02K,-53.2%,<.01%
806407102,HSIC,Henry Schein Inc,1200,-900,88.44K,-66.33K,-42.9%,<.01%
50155Q100,KD,Kyndryl Holdings Inc,0,-2500,0,-66.4K,CLOSE,0%
36467W109,GME,GameStop Corp,300,-2900,6.91K,-66.82K,-90.6%,<.01%
359694106,FUL,HB Fuller Co,200,-1100,12.34K,-67.85K,-84.6%,<.01%
G50871105,JAZZ,Jazz Pharmaceuticals PLC,0,-400,0,-68K,CLOSE,0%
302941109,FCN,FTI Consulting Inc,0,-400,0,-68.33K,CLOSE,0%
747316107,KWR,Quaker Chemical Corp,0,-500,0,-68.66K,CLOSE,0%
594972408,MSTR,Strategy Incorporation A,132195,-551,16.5M,-68.76K,-0.4%,0.04%
61945C103,MOS,Mosaic Co/The,400,-2700,10.2K,-68.85K,-87.1%,<.01%
03820C105,AIT,Applied Industrial Technologies Inc,40,-260,10.61K,-68.98K,-86.7%,<.01%
29670E107,EPRT,Essential Properties Realty Trust Inc,100,-2300,3.04K,-69.83K,-95.8%,<.01%
G4740B105,ICHR,Ichor Holdings Ltd,100,-1500,4.66K,-69.92K,-93.8%,<.01%
077454106,BDC,Belden Inc,0,-600,0,-69.93K,CLOSE,0%
47233W109,JEF,Jefferies Financial Group Inc,200,-1700,8.25K,-70.16K,-89.5%,<.01%
550241103,LUMN,Lumen Technologies Inc,700,-10100,4.87K,-70.19K,-93.5%,<.01%
98954M200,Z,Zillow Group Inc,79573,-1700,3.29M,-70.35K,-2.1%,<.01%
74965L101,RLJ,RLJ Lodging Trust,1400,-9500,10.39K,-70.49K,-87.2%,<.01%
313745101,FRT,Federal Realty Investment Trust,0,-700,0,-70.56K,CLOSE,0%
26622P107,DOCS,Doximity Inc,0,-1600,0,-70.85K,CLOSE,0%
957638109,WAL,Western Alliance Bancorp,200,-1000,14.17K,-70.85K,-83.3%,<.01%
552848103,MTG,MGIC Investment Corp,200,-2700,5.25K,-70.88K,-93.1%,<.01%
37637Q105,GBCI,Glacier Bancorp Inc,300,-1600,13.4K,-71.47K,-84.2%,<.01%
G0585R106,AGO,Assured Guaranty Ltd,0,-800,0,-71.9K,CLOSE,0%
36262G101,GXO,GXO Logistics Inc,100,-1400,5.18K,-72.59K,-93.3%,<.01%
410867105,THG,Hanover Insurance Group Inc/The,0,-400,0,-73.11K,CLOSE,0%
229663109,CUBE,CubeSmart,400,-2000,14.66K,-73.3K,-83.3%,<.01%
185899101,CLF,Cleveland-Cliffs Inc,700,-8700,5.92K,-73.52K,-92.6%,<.01%
43300A203,HLT,Hilton Worldwide Holdings Inc,134998,-242,41.05M,-73.59K,-0.2%,0.1%
314211103,FHI,Federated Hermes Inc,300,-1300,17.01K,-73.72K,-81.2%,<.01%
90364P105,PATH,UiPath Inc,166936,-6644,1.85M,-73.75K,-3.8%,<.01%
224408104,CR,Crane Co,0,-400,0,-73.77K,CLOSE,0%
553530106,MSM,MSC Industrial Direct Co Inc,200,-800,18.45K,-73.82K,-80%,<.01%
191098102,COKE,Coca-Cola Consolidated Inc,25,-385,4.79K,-73.83K,-93.9%,<.01%
74275K108,PCOR,Procore Technologies Inc,300,-1300,17.1K,-74.1K,-81.2%,<.01%
21874C102,CNM,Core & Main Inc,200,-1500,9.88K,-74.1K,-88.2%,<.01%
817565104,SCI,Service Corp International/US,100,-900,8.25K,-74.26K,-90%,<.01%
96208T104,WEX,WEX Inc,0,-500,0,-74.49K,CLOSE,0%
733174700,BPOP,Popular Inc,0,-600,0,-74.71K,CLOSE,0%
418056107,HAS,Hasbro Inc,200,-800,18.72K,-74.88K,-80%,<.01%
36168Q104,GFL,GFL ENVIRONMENTAL INC (CA),0,-1744,0,-75.03K,CLOSE,0%
87161C501,SNV,Synovus Financial Corp,0,-1500,0,-75.08K,CLOSE,0%
76954A103,RIVN,Rivian Automotive Inc,608993,-5000,9.17M,-75.25K,-0.8%,0.02%
76169C100,REXR,Rexford Industrial Realty Inc,500,-2300,16.36K,-75.28K,-82.1%,<.01%
88362T103,THR,Thermon Group Holdings Inc,200,-1500,10.08K,-75.6K,-88.2%,<.01%
680223104,ORI,Old Republic International Corp,200,-1900,7.98K,-75.81K,-90.5%,<.01%
75970E107,RNST,Renasant Corp,200,-2100,7.23K,-75.87K,-91.3%,<.01%
72346Q104,PNFP,Pinnacle Financial Partners Inc/Reorg,0,-800,0,-76.33K,CLOSE,0%
Y2685T131,GNK,Genco Shipping & Trading Ltd,200,-3400,4.51K,-76.67K,-94.4%,<.01%
681116109,OLLI,Ollie's Bargain Outlet Holdings Inc,0,-700,0,-76.73K,CLOSE,0%
14174T107,CTRE,CareTrust REIT Inc,300,-2100,10.99K,-76.97K,-87.5%,<.01%
03852U106,ARMK,Aramark,300,-1900,12.16K,-77.03K,-86.4%,<.01%
71377A103,PFGC,Performance Food Group Co,201,-900,17.22K,-77.1K,-81.7%,<.01%
40637H109,HALO,Halozyme Therapeutics Inc,100,-1200,6.46K,-77.56K,-92.3%,<.01%
12510Q100,CCC,CCC Intelligent Solutions Holdings Inc,0,-9800,0,-77.91K,CLOSE,0%
78648T100,SAFT,Safety Insurance Group Inc,0,-1000,0,-77.91K,CLOSE,0%
292218104,EIG,Employers Holdings Inc,200,-1900,8.23K,-78.17K,-90.5%,<.01%
29605J106,ESAB,Esab Corp,0,-700,0,-78.2K,CLOSE,0%
680277100,OSBC,Old Second Bancorp Inc,200,-3900,4.03K,-78.62K,-95.1%,<.01%
85472N109,STN,Stantec Inc,0,-835,0,-78.92K,CLOSE,0%
008492100,ADC,Agree Realty Corp,0,-1100,0,-79.23K,CLOSE,0%
33768G107,FCFS,FirstCash Holdings Inc,0,-500,0,-79.69K,CLOSE,0%
78473E103,SPXC,SPX Technologies Inc,0,-400,0,-80.02K,CLOSE,0%
887389104,TKR,Timken Co/The,100,-800,10.06K,-80.46K,-88.9%,<.01%
387328107,GVA,Granite Construction Inc,0,-700,0,-80.75K,CLOSE,0%
929089100,VOYA,Voya Financial Inc,300,-1200,20.5K,-81.98K,-80%,<.01%
49926D109,KN,Knowles Corp,300,-3200,7.7K,-82.18K,-91.4%,<.01%
759916109,RGEN,Repligen Corp,100,-700,11.78K,-82.47K,-87.5%,<.01%
16115Q308,GTLS,Chart Industries Inc,0,-400,0,-82.49K,CLOSE,0%
26969P108,EXP,Eagle Materials Inc,0,-400,0,-82.67K,CLOSE,0%
00912X302,AL,Air Lease Corp,0,-1300,0,-83.5K,CLOSE,0%
78709Y105,SAIA,Saia Inc,60,-240,21.08K,-84.31K,-80%,<.01%
361448103,GATX,GATX Corp,0,-500,0,-84.8K,CLOSE,0%
860630102,SF,Stifel Financial Corp,450,-1150,33.26K,-85.01K,-71.9%,<.01%
74736K101,QRVO,Qorvo Inc,100,-1100,7.74K,-85.14K,-91.7%,<.01%
28618M106,ESI,Element Solutions Inc,300,-2500,10.24K,-85.35K,-89.3%,<.01%
70975L107,PEN,Penumbra Inc,40,-260,13.13K,-85.38K,-86.7%,<.01%
60937P106,MDB,MongoDB Inc,45997,-351,11.26M,-85.91K,-0.8%,0.03%
436893200,HOMB,Home BancShares Inc/AR,200,-3200,5.39K,-86.18K,-94.1%,<.01%
00790R104,WMS,Advanced Drainage Systems Inc,0,-600,0,-86.9K,CLOSE,0%
76243J105,RYTM,Rhythm Pharmaceuticals Inc,100,-1000,8.7K,-86.97K,-90.9%,<.01%
125523100,CI,The Cigna Group,178363,-328,47.58M,-87.49K,-0.2%,0.11%
192422103,CGNX,Cognex Corp,200,-1800,9.8K,-88.18K,-90%,<.01%
05550J101,BJ,BJ's Wholesale Club Holdings Inc,100,-900,9.84K,-88.58K,-90%,<.01%
229899109,CFR,Cullen/Frost Bankers Inc,0,-700,0,-88.64K,CLOSE,0%
277276101,EGP,EastGroup Properties Inc,0,-500,0,-89.07K,CLOSE,0%
345370860,F,Ford Motor Co. (US),2428147,-7723,28.02M,-89.12K,-0.3%,0.07%
87162W100,SNX,TD SYNNEX Corp,0,-600,0,-90.14K,CLOSE,0%
477839104,JBTM,JBT Marel Corp,0,-600,0,-90.4K,CLOSE,0%
115236101,BRO,Brown & Brown Inc,200963,-1400,13.1M,-91.29K,-0.7%,0.03%
681936100,OHI,Omega Healthcare Investors Inc,300,-2100,13.15K,-92.02K,-87.5%,<.01%
23282W605,CYTK,Cytokinetics Inc,200,-1400,13.18K,-92.27K,-87.5%,<.01%
559222401,MGA,Magna International Inc,0,-1736,0,-92.69K,CLOSE,0%
00187Y100,APG,API Group Corp,400,-2300,16.21K,-93.2K,-85.2%,<.01%
197236102,COLB,Columbia Banking System Inc,500,-3400,13.71K,-93.26K,-87.2%,<.01%
184496107,CLH,Clean Harbors Inc,0,-400,0,-93.79K,CLOSE,0%
558868105,MDGL,Madrigal Pharmaceuticals Inc,20,-180,10.47K,-94.22K,-90%,<.01%
144285103,CRS,Carpenter Technology Corp,0,-300,0,-94.45K,CLOSE,0%
379577208,GMED,Globus Medical Inc,300,-1100,25.85K,-94.78K,-78.6%,<.01%
79589L106,IOT,Samsara Inc,136459,-3000,4.32M,-95.07K,-2.2%,0.01%
82846H405,QXO,QXO Inc,500,-4900,9.71K,-95.16K,-90.7%,<.01%
783549108,R,Ryder System Inc,0,-500,0,-95.69K,CLOSE,0%
651587107,NEU,NewMarket Corp,0,-140,0,-96.22K,CLOSE,0%
97650W108,WTFC,Wintrust Financial Corp,100,-700,13.89K,-97.26K,-87.5%,<.01%
462222100,IONS,Ionis Pharmaceuticals Inc,100,-1300,7.51K,-97.62K,-92.9%,<.01%
133131102,CPT,Camden Property Trust,100,-1000,9.77K,-97.66K,-90.9%,<.01%
37959E102,GL,Globe Life Inc,0,-700,0,-97.9K,CLOSE,0%
758750103,RRX,Regal Rexnord Corp,0,-700,0,-98.22K,CLOSE,0%
882681109,TXRH,Texas Roadhouse Inc,0,-600,0,-99.6K,CLOSE,0%
303075105,FDS,FactSet Research Systems Inc,280,-460,60.76K,-99.82K,-62.2%,<.01%
044186104,ASH,Ashland Inc,300,-1800,16.68K,-100.1K,-85.7%,<.01%
40131M109,GH,Guardant Health Inc,100,-1100,9.24K,-101.61K,-91.7%,<.01%
759351604,RGA,Reinsurance Group of America Inc,0,-500,0,-101.73K,CLOSE,0%
775109200,RCI,Rogers Communications Inc. B,0,-2716,0,-102.68K,CLOSE,0%
77543R102,ROKU,Roku Inc,200,-1100,18.92K,-104.08K,-84.6%,<.01%
29358P101,ENSG,Ensign Group Inc/The,0,-600,0,-104.52K,CLOSE,0%
59001A102,MTH,Meritage Homes Corp,200,-1700,12.37K,-105.13K,-89.5%,<.01%
866796105,SLF,Sun Life Financial Inc. (CA),1006,-1687,62.91K,-105.5K,-62.6%,<.01%
045487105,ASB,Associated Banc-Corp,500,-4100,12.93K,-106.03K,-89.1%,<.01%
83443Q103,SOLS,Solstice Advanced Materials Inc.,308,-1400,23.46K,-106.62K,-82%,<.01%
04911A107,AUB,Atlantic Union Bankshares Corp,400,-3000,14.3K,-107.22K,-88.2%,<.01%
00123Q104,AGNC,AGNC Investment Corp,2400,-10700,24.07K,-107.32K,-81.7%,<.01%
302520101,FNB,FNB Corp/PA,500,-6500,8.36K,-108.68K,-92.9%,<.01%
45867G101,IDCC,InterDigital Inc,40,-360,12.08K,-108.72K,-90%,<.01%
320517105,FHN,First Horizon Corp,700,-4800,15.93K,-109.25K,-87.3%,<.01%
989701107,ZION,Zions Bancorp NA,300,-1900,17.29K,-109.48K,-86.4%,<.01%
92243G108,PCVX,Vaxcyte Inc,200,-1900,11.62K,-110.41K,-90.5%,<.01%
26875P101,EOG,EOG Resources Inc,27296,-771,3.95M,-111.46K,-2.7%,<.01%
844895102,SWX,Southwest Gas Holdings Inc,0,-1400,0,-112.03K,CLOSE,0%
G7496G103,RNR,RenaissanceRe Holdings Ltd,0,-400,0,-112.46K,CLOSE,0%
94419L101,W,Wayfair Inc,100,-1500,7.52K,-112.81K,-93.8%,<.01%
44107P104,HST,Host Hotels & Resorts Inc,5400,-5900,103.46K,-113.04K,-52.2%,<.01%
512816109,LAMR,Lamar Advertising Co,0,-900,0,-113.92K,CLOSE,0%
124765108,CAE,CAE Inc.,12432,-4388,323.13K,-114.05K,-26.1%,<.01%
46817M107,JXN,Jackson Financial Inc,100,-1100,10.57K,-116.29K,-91.7%,<.01%
91529Y106,UNM,Unum Group,100,-1600,7.3K,-116.85K,-94.1%,<.01%
27579R104,EWBC,East West Bancorp Inc,300,-1100,32.03K,-117.44K,-78.6%,<.01%
G491BT108,IVZ,Invesco Ltd,500,-4900,12.14K,-119.02K,-90.7%,<.01%
533900106,LECO,Lincoln Electric Holdings Inc,0,-500,0,-119.82K,CLOSE,0%
918284100,VSEC,VSE Corp,0,-700,0,-120.94K,CLOSE,0%
52490G102,LEGN,Legend Biotech Corp,900,-6700,16.28K,-121.2K,-88.2%,<.01%
428291108,HXL,Hexcel Corp,200,-1500,16.19K,-121.4K,-88.2%,<.01%
537008104,LFUS,Littelfuse Inc,40,-360,13.57K,-122.17K,-90%,<.01%
058498106,BALL,Ball Corp,115325,-2100,6.82M,-124.13K,-1.8%,0.02%
771049103,RBLX,ROBLOX Corp,282825,-2199,16M,-124.38K,-0.8%,0.04%
87256C101,TKO,TKO Group Holdings Inc,0,-600,0,-125.4K,CLOSE,0%
499049104,KNX,Knight-Swift Transportation Holdings Inc,300,-2200,17.27K,-126.68K,-88%,<.01%
828730200,SFNC,Simmons First National Corp,400,-6600,7.78K,-128.37K,-94.3%,<.01%
576323109,MTZ,MasTec Inc.,27364,-399,8.8M,-128.37K,-1.4%,0.02%
892672106,TW,Tradeweb Markets Inc,62244,-1100,7.32M,-129.43K,-1.7%,0.02%
