CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
45258D105,IMCR,IMMUNOCORE HLDGS PLC,1102271,598120,33.23M,18.03M,+118.6%,0.06%
36467W109,GME,GAMESTOP CORP,1364114,781814,31.43M,18.01M,+134.3%,0.05%
G4802J129,IEAGU,INFINITE EAGLE ACQUISITION C,1760000,1760000,17.86M,17.86M,NEW,0.03%
758849103,REG,REGENCY CTRS CORP,232866,232866,17.62M,17.62M,NEW,0.03%
15135U109,CVE,CENOVUS ENERGY INC,3787385,660353,100.35M,17.5M,+21.1%,0.17%
889478103,TOL,TOLL BROTHERS INC,279587,127299,38.16M,17.37M,+83.6%,0.07%
036752103,ELV,ELEVANCE HEALTH INC FORMERLY,59341,59341,17.37M,17.37M,NEW,0.03%
G2717C106,CWK,CUSHMAN AND WAKEFIELD LTD,1900738,1411330,23.3M,17.3M,+288.4%,0.04%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,751391,113223,114.59M,17.27M,+17.7%,0.2%
736508847,POR,PORTLAND GEN ELEC CO,349034,324922,18.42M,17.15M,+1347.6%,0.03%
60365F109,MMED,MINIMED GROUP INC,1139793,1139793,17.01M,17.01M,NEW,0.03%
235825205,DAN,DANA INC,554983,504983,18.68M,16.99M,+1010%,0.03%
F21107101,CSTM,CONSTELLIUM SE,1005203,687114,24.71M,16.89M,+216%,0.04%
05577W200,DOO,BRP INC,294179,234598,21.12M,16.84M,+393.7%,0.04%
913915104,UTI,UNIVERSAL TECHNICAL INST INC,1444327,466413,52.14M,16.84M,+47.7%,0.09%
156944100,CGON,CG ONCOLOGY INC,399392,248029,27.03M,16.79M,+163.9%,0.05%
109696104,BCO,BRINKS CO,161853,161853,16.77M,16.77M,NEW,0.03%
928298108,VSH,VISHAY INTERTECHNOLOGY INC,1778224,927665,32.01M,16.7M,+109.1%,0.06%
55293N109,MDA.TO,MDA SPACE LTD,659723,659723,16.69M,16.69M,NEW,0.03%
D18190898,DB,DEUTSCHE BK AG,1358110,557467,40.44M,16.6M,+69.6%,0.07%
78463V107,GLD,SPDR GOLD TR,49851,38551,21.45M,16.59M,+341.2%,0.04%
302081104,EXLS,EXLSERVICE HLDGS INC,1050882,539109,32M,16.42M,+105.3%,0.06%
88162G103,TTEK,TETRA TECH INC NEW,542267,542267,16.33M,16.33M,NEW,0.03%
81369Y100,XLB,SELECT SECTOR SPDR TR,394910,324891,19.73M,16.23M,+464%,0.03%
570535104,MKL,MARKEL GROUP INC,8448,8448,16.17M,16.17M,NEW,0.03%
83418M103,SEI,SOLARIS ENERGY INFRAS INC,328460,284160,18.56M,16.06M,+641.4%,0.03%
55405YAD2,,MACOM TECH SOLUTIONS HLDGS I,11000000,11000000,16.03M,16.03M,NEW,0.03%
32076V103,AG,FIRST MAJESTIC SILVER CORP,883846,746185,18.96M,16.01M,+542%,0.03%
981811102,WOR,WORTHINGTON ENTERPRISES INC,318904,305659,16.63M,15.94M,+2307.7%,0.03%
H42097107,UBS,UBS GROUP AG,581139,406713,22.71M,15.89M,+233.2%,0.04%
25243Q205,DEO,DIAGEO PLC,213403,213403,15.89M,15.89M,NEW,0.03%
45337C102,INCY,INCYTE CORP,168763,168763,15.88M,15.88M,NEW,0.03%
78467J100,SSNC,SS&C TECH HLDGS,233014,233014,15.74M,15.74M,NEW,0.03%
92764N102,VIR,VIR BIOTECHNOLOGY INC,1952234,1756516,17.49M,15.74M,+897.5%,0.03%
887389104,TKR,TIMKEN CO,155916,155916,15.68M,15.68M,NEW,0.03%
149568107,CVCO,CAVCO INDS INC DEL,102715,32347,49.74M,15.67M,+46%,0.09%
G1466R173,BORR,BORR DRILLING LTD,2697396,2697396,15.56M,15.56M,NEW,0.03%
501889208,LKQ,LKQ CORP,528707,528707,15.53M,15.53M,NEW,0.03%
49845K101,KVYO,KLAVIYO INC,1672359,795506,32.54M,15.48M,+90.7%,0.06%
G3934V109,GENI,GENIUS SPORTS LIMITED,3491279,3491279,15.47M,15.47M,NEW,0.03%
45765U103,NSIT,INSIGHT ENTERPRISES INC,372007,230231,24.93M,15.43M,+162.4%,0.04%
45867G101,IDCC,INTERDIGITAL INC,51061,51061,15.42M,15.42M,NEW,0.03%
09073M104,TECH,BIO-TECHNE CORP,294958,294958,15.41M,15.41M,NEW,0.03%
08659B102,BBNX,BETA BIONICS INC,2525040,1537689,25.3M,15.41M,+155.7%,0.04%
852312305,STAA,STAAR SURGICAL CO,823152,823152,15.39M,15.39M,NEW,0.03%
496902404,KGC,KINROSS GOLD CORP,1421645,500915,43.39M,15.29M,+54.4%,0.08%
02081G201,ATEC,ALPHATEC HLDGS INC,2493575,1393691,27.13M,15.16M,+126.7%,0.05%
571903202,MAR,MARRIOTT INTL INC NEW,45820,45820,14.99M,14.99M,NEW,0.03%
86627T108,SMMT,SUMMIT THERAPEUTICS INC,784186,784186,14.87M,14.87M,NEW,0.03%
020398707,ALMTF,ALMONTY INDS INC,1012563,1012563,14.67M,14.67M,NEW,0.03%
87305R109,TTMI,TTM TECHNOLOGIES INC,183628,149268,17.89M,14.54M,+434.4%,0.03%
604749101,MIRM,MIRUM PHARMACEUTICALS INC,346991,156353,32.06M,14.44M,+82%,0.06%
92826C839,V,VISA INC,759133,46886,229.44M,14.17M,+6.6%,0.4%
387328107,GVA,GRANITE CONSTR INC,379954,117835,45.55M,14.13M,+45%,0.08%
922280102,VRNS,VARONIS SYS INC,656239,656239,14.09M,14.09M,NEW,0.02%
36165L108,GDS,GDS HLDGS LTD,1553052,349173,62.57M,14.07M,+29%,0.11%
45781V101,IIPR,INNOVATIVE INDL PPTYS INC,464907,280290,23.32M,14.06M,+151.8%,0.04%
922280AD4,VRNS,VARONIS SYS INC,16000000,16000000,14M,14M,NEW,0.02%
15189TBD8,CNP,CENTERPOINT ENERGY INC,138394000,11800000,164.1M,13.99M,+9.3%,0.29%
04342Y104,ASAN,ASANA INC,3202548,2171629,20.5M,13.9M,+210.6%,0.04%
499049104,KNX,KNIGHT-SWIFT TRANSN HLDGS IN,1376641,239467,79.27M,13.79M,+21.1%,0.14%
09681N106,BOBS,BOBS DISC FURNITURE INC,1171419,1171419,13.76M,13.76M,NEW,0.02%
636274409,NGG,NATIONAL GRID PLC,194061,161510,16.42M,13.66M,+496.2%,0.03%
18452B209,CLSK,CLEANSPARK INC,1603876,1603876,13.65M,13.65M,NEW,0.02%
08265T208,BSY,BENTLEY SYS INC,797564,387669,28.01M,13.61M,+94.6%,0.05%
665859104,NTRS,NORTHERN TR CORP,97300,97300,13.58M,13.58M,NEW,0.02%
H50430232,LOGI,LOGITECH INTL S A,147600,147600,13.45M,13.45M,NEW,0.02%
861012102,STM,STMICROELECTRONICS N V,384570,384570,13.29M,13.29M,NEW,0.02%
98954M101,ZG,ZILLOW GROUP INC,320779,320779,13.28M,13.28M,NEW,0.02%
87650L103,TARS,TARSUS PHARMACEUTICALS INC,226251,188623,15.87M,13.23M,+501.3%,0.03%
29084Q100,EME,EMCOR GROUP INC,17898,17898,13.21M,13.21M,NEW,0.02%
29472R108,ELS,EQUITY LIFESTYLE PROPERTIES,211580,211580,13.21M,13.21M,NEW,0.02%
832696405,SJM,SMUCKER J M CO,1980570,136704,191.01M,13.18M,+7.4%,0.33%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,352427,352427,13.14M,13.14M,NEW,0.02%
12504L109,CBRE,CBRE GROUP INC,210669,95976,28.54M,13M,+83.7%,0.05%
001055102,AFL,AFLAC INC,117456,117456,12.89M,12.89M,NEW,0.02%
705573103,PEGA,PEGASYSTEMS INC,302660,302660,12.88M,12.88M,NEW,0.02%
670837103,OGE,OGE ENERGY CORP,1016679,268322,48.76M,12.87M,+35.9%,0.08%
869367201,STRO,SUTRO BIOPHARMA INC,692111,513023,17.24M,12.78M,+286.5%,0.03%
63942X106,NVTS,NAVITAS SEMICONDUCTOR CORP,3428999,1455041,30.07M,12.76M,+73.7%,0.05%
833445AD1,SNOW,SNOWFLAKE INC,17912000,10412000,21.88M,12.72M,+138.8%,0.04%
N82405106,STLA,STELLANTIS N.V,9359530,1788702,66.36M,12.68M,+23.6%,0.12%
285512109,EA,ELECTRONIC ARTS INC,62083,62083,12.66M,12.66M,NEW,0.02%
29082A107,EMBJ,EMBRAER S.A.,212926,212926,12.64M,12.64M,NEW,0.02%
23284F105,CTMX,CYTOMX THERAPEUTICS INC.,7875390,2685852,37.01M,12.62M,+51.8%,0.06%
00404A109,ACHC,ACADIA HEALTHCARE COMPANY IN,536517,536517,12.55M,12.55M,NEW,0.02%
464286822,EWW,ISHARES INC,175500,165500,13.2M,12.45M,+1655%,0.02%
B38564108,CMBT,CMB.TECH NV,1084740,982797,13.72M,12.43M,+964.1%,0.02%
058498106,BALL,BALL CORP,227632,209877,13.46M,12.41M,+1182.1%,0.02%
46270CAB5,IREN,IREN LIMITED,28825000,5489000,65.06M,12.39M,+23.5%,0.11%
H5919C104,ONON,ON HLDG AG,363616,363616,12.37M,12.37M,NEW,0.02%
219948106,CPAY,CORPAY INC,42400,42400,12.34M,12.34M,NEW,0.02%
559663109,MGY,MAGNOLIA OIL & GAS CORP,692589,390465,21.87M,12.33M,+129.2%,0.04%
78442P106,SLM,SLM CORP,575219,575219,12.32M,12.32M,NEW,0.02%
733174700,BPOP,POPULAR INC,179148,91667,24.04M,12.3M,+104.8%,0.04%
42704L104,HRI,HERC HLDGS INC,123293,123293,12.27M,12.27M,NEW,0.02%
04272N102,AVBP,ARRIVENT BIOPHARMA INC,748195,531535,17.26M,12.26M,+245.3%,0.03%
008252108,AMG,AFFILIATED MANAGERS GROUP,44273,44273,12.25M,12.25M,NEW,0.02%
670002401,NVAX,NOVAVAX INC,1518211,1501776,12.36M,12.22M,+9137.7%,0.02%
G68707101,PAGS,PAGSEGURO DIGITAL LTD,7130571,1218878,71.45M,12.21M,+20.6%,0.12%
152309100,CNTA,CENTESSA PHARMACEUTICALS PLC,307355,307355,12.21M,12.21M,NEW,0.02%
878742204,TECK,TECK RESOURCES LTD,356176,235802,18.43M,12.2M,+195.9%,0.03%
37954Y848,SIL,GLOBAL X FDS,213976,135374,19.27M,12.19M,+172.2%,0.03%
039697107,ARDX,ARDELYX INC,2984261,2025571,17.88M,12.13M,+211.3%,0.03%
46222L108,IONQ,IONQ INC,415598,415598,11.98M,11.98M,NEW,0.02%
528872302,LXRX,LEXICON PHARMACEUTICALS INC,7814606,7530581,12.19M,11.75M,+2651.4%,0.02%
88339P101,REAL,THE REALREAL INC,1876363,1291383,17.04M,11.73M,+220.8%,0.03%
71654V101,PBRA,PETROLEO BRASILEIRO S A,623719,623719,11.69M,11.69M,NEW,0.02%
29415FAD6,NVST,ENVISTA HOLDINGS CORPORATION,17250000,11750000,17.11M,11.65M,+213.6%,0.03%
124805102,CBZ,CBIZ INC,429664,429664,11.54M,11.54M,NEW,0.02%
053015103,ADP,AUTOMATIC DATA PROCESSING IN,56707,56707,11.52M,11.52M,NEW,0.02%
04965M106,ATAT,ATOUR LIFESTYLE HLDGS LTD,309568,309568,11.4M,11.4M,NEW,0.02%
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES COR,1021808,818733,14.18M,11.36M,+403.2%,0.02%
369550108,GD,GENERAL DYNAMICS CORP,184840,32772,63.44M,11.25M,+21.6%,0.11%
87918A105,TDOC,TELADOC HEALTH INC,7721495,2060173,42.08M,11.23M,+36.4%,0.07%
29479A108,ERAS,ERASCA INC,693309,693309,11.22M,11.22M,NEW,0.02%
464288513,HYG,ISHARES TR,140000,140000,11.14M,11.14M,NEW,0.02%
61559X104,MLTX,MOONLAKE IMMUNOTHERAPEUTICS,1368518,596018,25.51M,11.11M,+77.2%,0.04%
045487105,ASB,ASSOCIATED BANC-CORP,978836,429064,25.31M,11.1M,+78%,0.04%
87151X101,SYM,SYMBOTIC INC,206516,206516,10.99M,10.99M,NEW,0.02%
018802108,LNT,ALLIANT ENERGY CORP,1243581,152764,89.24M,10.96M,+14%,0.16%
86800UAD6,,SUPER MICRO COMPUTER INC,12500000,12500000,10.86M,10.86M,NEW,0.02%
163851108,CC,CHEMOURS CO,609271,492840,13.42M,10.86M,+423.3%,0.02%
488445206,ZVRA,ZEVRA THERAPEUTICS INC,1157131,1157131,10.78M,10.78M,NEW,0.02%
477143AR2,JBLU,JETBLUE AIRWAYS CORP,28500000,11000000,27.53M,10.63M,+62.9%,0.05%
Y2065G121,DHT,DHT HOLDINGS INC,802925,580521,14.67M,10.61M,+261%,0.03%
803866300,SSL,SASOL LTD,1331339,814906,17.25M,10.56M,+157.8%,0.03%
14888U101,CPRX,CATALYST PHARMACEUTICALS INC,425865,425865,10.54M,10.54M,NEW,0.02%
038336103,ATR,APTARGROUP INC,83527,83527,10.53M,10.53M,NEW,0.02%
493732101,KFRC,KFORCE INC,354841,354841,10.38M,10.38M,NEW,0.02%
257651109,DCI,DONALDSON INC,161245,121646,13.68M,10.32M,+307.2%,0.02%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,390000,390000,10.31M,10.31M,NEW,0.02%
171484108,CHDN,CHURCHILL DOWNS INC,169601,114138,15.24M,10.25M,+205.8%,0.03%
G3198U102,ESNT,ESSENT GROUP LTD,175156,175156,10.24M,10.24M,NEW,0.02%
438516106,HON,HONEYWELL INTL INC,45050,45050,10.18M,10.18M,NEW,0.02%
368736104,GNRC,GENERAC HLDGS INC,52035,52035,10.16M,10.16M,NEW,0.02%
562750109,MANH,MANHATTAN ASSOCIATES INC,75695,75695,10.08M,10.08M,NEW,0.02%
60770K107,MRNA,MODERNA INC,197844,197844,10.05M,10.05M,NEW,0.02%
91680M107,UPST,UPSTART HLDGS INC,756060,385881,19.39M,9.9M,+104.2%,0.03%
14316J108,CG,CARLYLE GROUP INC,203000,203000,9.82M,9.82M,NEW,0.02%
G0118C105,AGBK,AGI INC,1337362,1337362,9.72M,9.72M,NEW,0.02%
349942102,FVI,FORTUNA MNG CORP,1673930,973596,16.62M,9.67M,+139%,0.03%
50212V100,LPLA,LPL FINL HLDGS INC,50643,31865,15.23M,9.59M,+169.7%,0.03%
00091G104,ACVA,ACV AUCTIONS INC,4177143,2259700,17.71M,9.58M,+117.8%,0.03%
125141101,CECO,CECO ENVIRONMENTAL CORP,159079,159079,9.48M,9.48M,NEW,0.02%
743606105,PB,PROSPERITY BANCSHARES INC,141070,141070,9.48M,9.48M,NEW,0.02%
81369Y209,XLV,SELECT SECTOR SPDR TR,171475,64511,25.14M,9.46M,+60.3%,0.04%
92189F791,GDXJ,VANECK ETF TRUST,78604,78604,9.44M,9.44M,NEW,0.02%
57667L107,MTCH,MATCH GROUP INC NEW,307242,307242,9.44M,9.44M,NEW,0.02%
46432F396,MTUM,ISHARES TR,39152,39152,9.4M,9.4M,NEW,0.02%
925652109,VICI,VICI PPTYS INC,2308563,343270,63.07M,9.38M,+17.5%,0.11%
82489W107,SHLS,SHOALS TECHNOLOGIES GROUP IN,1416205,1416205,9.32M,9.32M,NEW,0.02%
00182CAC7,AMUN,ANI PHARMACEUTICALS INC,15000000,7500000,18.57M,9.28M,+100%,0.03%
345370860,F,FORD MTR CO,797838,797838,9.21M,9.21M,NEW,0.02%
83056P715,SKE,SKEENA RES LTD NEW,326857,306366,9.71M,9.1M,+1495.1%,0.02%
594972408,MSTR,STRATEGY INC,72431,72431,9.04M,9.04M,NEW,0.02%
902653104,UDR,UDR INC,266086,266086,8.99M,8.99M,NEW,0.02%
12532H104,GIB,CGI INC,122414,122414,8.94M,8.94M,NEW,0.02%
85914M107,STEP,STEPSTONE GROUP INC,187068,187068,8.93M,8.93M,NEW,0.02%
630402105,NSSC,NAPCO SEC TECHNOLOGIES INC,482272,224432,19M,8.84M,+87%,0.03%
69349H107,TXNM,TXNM ENERGY INC,150487,150487,8.8M,8.8M,NEW,0.02%
046433AD0,ATRO,ASTRONICS CORP,5148000,2833000,15.84M,8.72M,+122.4%,0.03%
127097103,CTRA,COTERRA ENERGY INC,247588,247588,8.7M,8.7M,NEW,0.02%
31620M106,FIS,FIDELITY NATL INFORMATION SV,2327599,184680,109.19M,8.66M,+8.6%,0.19%
10950A106,BTSG,BRIGHTSPRING HEALTH SVCS INC,478667,203295,20.4M,8.66M,+73.8%,0.04%
47233W109,JEF,JEFFERIES FINANCIAL GROUP IN,208501,208501,8.6M,8.6M,NEW,0.01%
715684106,TLK,TELEKOMUNIKASI IND,455628,455628,8.51M,8.51M,NEW,0.01%
74762E102,PWR,QUANTA SVCS INC,15440,15440,8.48M,8.48M,NEW,0.01%
090043AF7,BILL,BILL HOLDINGS INC,9500000,9500000,8.45M,8.45M,NEW,0.01%
743312100,PRGS,PROGRESS SOFTWARE CORP,327776,327776,8.41M,8.41M,NEW,0.01%
40637HAF6,HALO,HALOZYME THERAPEUTICS INC,47351000,6500000,60.86M,8.35M,+15.9%,0.11%
N69605108,PHVS,PHARVARIS N V,1007016,295391,28.45M,8.34M,+41.5%,0.05%
451107106,IDA,IDACORP INC,88960,58187,12.72M,8.32M,+189.1%,0.02%
03589W102,ANNX,ANNEXON INC,1871795,1500605,10.37M,8.31M,+404.3%,0.02%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,257963,27316,78.44M,8.31M,+11.8%,0.14%
863667101,SYK,STRYKER CORPORATION,25240,25240,8.29M,8.29M,NEW,0.01%
224441105,CXT,CRANE NXT CO,203654,203654,8.27M,8.27M,NEW,0.01%
83601L102,SHC,SOTERA HEALTH CO,1609505,575645,23.08M,8.25M,+55.7%,0.04%
98139AAD7,WK,WORKIVA INC,13675000,8675000,12.84M,8.15M,+173.5%,0.02%
388689101,GPK,GRAPHIC PACKAGING HLDG CO,1054057,811653,10.48M,8.07M,+334.8%,0.02%
875372203,TNDM,TANDEM DIABETES CARE INC,420478,420478,8.06M,8.06M,NEW,0.01%
04280AAC4,,ARROWHEAD PHARMACEUTICALS IN,7775000,7775000,8.06M,8.06M,NEW,0.01%
46434G814,EWM,ISHARES INC,282600,282600,8.03M,8.03M,NEW,0.01%
022307102,ALMS,ALUMIS INC,362985,362985,8M,8M,NEW,0.01%
343498101,FLO,FLOWERS FOODS INC,2995501,980873,24.41M,7.99M,+48.7%,0.04%
78440X887,SLG,SL GREEN RLTY CORP,633738,215508,23.41M,7.96M,+51.5%,0.04%
525327102,LDOS,LEIDOS HOLDINGS INC,178433,51106,27.75M,7.95M,+40.1%,0.05%
502160104,LXU,LSB INDS INC,549326,530788,8.18M,7.91M,+2863.2%,0.01%
464288646,IGSB,ISHARES TR,2028500,150000,106.62M,7.88M,+8%,0.19%
136635109,CSIQ,CANADIAN SOLAR INC,732331,564618,10.14M,7.82M,+336.7%,0.02%
608190104,MHK,MOHAWK INDS INC,166151,79306,16.36M,7.81M,+91.3%,0.03%
896239100,TRMB,TRIMBLE INC,119463,119463,7.79M,7.79M,NEW,0.01%
68404L201,OPCH,OPTION CARE HEALTH INC,562704,289304,15.15M,7.79M,+105.8%,0.03%
230031106,CGEM,CULLINAN THERAPEUTICS INC,905376,545214,12.87M,7.75M,+151.4%,0.02%
783513203,RYAAY,RYANAIR HOLDINGS PLC,133379,133379,7.71M,7.71M,NEW,0.01%
14174T107,CTRE,CARETRUST REIT INC,318507,210294,11.67M,7.71M,+194.3%,0.02%
750236101,RDN,RADIAN GROUP INC,520006,230823,17.2M,7.64M,+79.8%,0.03%
06849F108,B,BARRICK MNG CORP,1380542,186360,56.31M,7.6M,+15.6%,0.1%
12662P108,CVI,CVR ENERGY INC,474801,224268,15.98M,7.55M,+89.5%,0.03%
78377T107,RHP,RYMAN HOSPITALITY PPTYS INC,81382,81382,7.51M,7.51M,NEW,0.01%
00835Q202,AEVA,AEVA TECHNOLOGIES INC,1139920,569595,15M,7.5M,+99.9%,0.03%
90353T100,UBER,UBER TECHNOLOGIES INC,103850,103850,7.47M,7.47M,NEW,0.01%
85205TAQ3,SPR,SPIRIT AEROSYSTEMS INC,5000000,5000000,7.41M,7.41M,NEW,0.01%
05589G102,BWIN,THE BALDWIN INSURANCE GRP IN,446978,337625,9.81M,7.41M,+308.7%,0.02%
534187109,LNC,LINCOLN NATL CORP IND,207800,207800,7.38M,7.38M,NEW,0.01%
192108504,CDE,COEUR MNG INC,1237314,386257,23.19M,7.24M,+45.4%,0.04%
34379V103,FLNC,FLUENCE ENERGY INC,524541,524541,7.22M,7.22M,NEW,0.01%
40609P105,HNRG,HALLADOR ENERGY COMPANY,1901254,437101,30.95M,7.12M,+29.9%,0.05%
034164103,ANDE,ANDERSONS INC,98424,98424,7.06M,7.06M,NEW,0.01%
G4474Y214,JHG,JANUS HENDERSON GROUP PLC,136723,136723,7.02M,7.02M,NEW,0.01%
01625V104,ALHC,ALIGNMENT HEALTHCARE INC,2439637,397781,42.99M,7.01M,+19.5%,0.07%
04316A108,APAM,ARTISAN PARTNERS ASSET MGMT,228281,191963,8.31M,6.99M,+528.6%,0.01%
46090E103,QQQ,INVESCO QQQ TR,91660,11922,52.9M,6.88M,+15%,0.09%
464288760,ITA,ISHARES TR,31398,31398,6.87M,6.87M,NEW,0.01%
358054104,FRSH,FRESHWORKS INC,2187480,847249,17.57M,6.8M,+63.2%,0.03%
13462K109,CWH,CAMPING WORLD HLDGS INC,1456482,989743,9.95M,6.76M,+212.1%,0.02%
T9224W109,STVN,STEVANATO GROUP S P A,491408,491408,6.76M,6.76M,NEW,0.01%
00214Q104,ARKK,ARK ETF TR,99798,99798,6.75M,6.75M,NEW,0.01%
925283103,VSNT,VERSANT MEDIA GROUP INC,182103,182103,6.74M,6.74M,NEW,0.01%
79589L106,IOT,SAMSARA INC,723136,212450,22.92M,6.73M,+41.6%,0.04%
92538JAB2,VERX,VERTEX INC,15000000,7750000,13.03M,6.73M,+106.9%,0.02%
445658107,JBHT,HUNT J B TRANS SVCS INC,71392,31727,15.13M,6.72M,+80%,0.03%
36262G101,GXO,GXO LOGISTICS INCORPORATED,698477,129588,36.22M,6.72M,+22.8%,0.06%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,304719,42657,47.93M,6.71M,+16.3%,0.08%
05463X106,AXGN,AXOGEN INC,202370,202370,6.7M,6.7M,NEW,0.01%
452327109,ILMN,ILLUMINA INC,53700,53700,6.62M,6.62M,NEW,0.01%
929089100,VOYA,VOYA FINANCIAL INC,310204,95012,21.19M,6.49M,+44.2%,0.04%
87043Q108,SG,SWEETGREEN INC,1239335,1239335,6.43M,6.43M,NEW,0.01%
15687V109,CERT,CERTARA INC,1118967,1118967,6.38M,6.38M,NEW,0.01%
G0692U109,AXS,AXIS CAP HLDGS LTD,680843,62232,69.04M,6.31M,+10.1%,0.12%
05990K106,BANC,BANC OF CALIFORNIA INC,1197537,357411,21.05M,6.28M,+42.5%,0.04%
891160509,TD,TORONTO DOMINION BK ONT,67305,67305,6.27M,6.27M,NEW,0.01%
05946K101,BBVA,BANCO BILBAO VIZCAYA ARGENTA,286733,286733,6.21M,6.21M,NEW,0.01%
219798105,QDEL,QUIDELORTHO CORP,762169,377230,12.52M,6.2M,+98%,0.02%
55277P104,MGEE,MGE ENERGY INC,80070,80070,6.19M,6.19M,NEW,0.01%
78573L106,SBRA,SABRA HEALTH CARE REIT INC,560245,321243,10.77M,6.18M,+134.4%,0.02%
74736L109,QTWO,Q2 HLDGS INC,130200,130200,6.16M,6.16M,NEW,0.01%
G98239109,XP,XP INC,632746,321718,12.05M,6.13M,+103.4%,0.02%
464287440,IEF,ISHARES TR,63505,63505,6.06M,6.06M,NEW,0.01%
354613101,BEN,FRANKLIN RESOURCES INC,248100,248100,5.86M,5.86M,NEW,0.01%
74365U107,TARA,PROTARA THERAPEUTICS INC,1152714,1124607,6.01M,5.86M,+4001.2%,0.01%
00971TAL5,AKAM,AKAMAI TECHNOLOGIES INC,22500000,5000000,26.15M,5.81M,+28.6%,0.05%
76954AAD5,RIVN,RIVIAN AUTOMOTIVE INC,43036000,6036000,41.31M,5.79M,+16.3%,0.07%
67059N108,NTNX,NUTANIX INC,151251,151251,5.75M,5.75M,NEW,<.01%
194693107,CIGI,COLLIERS INTL GROUP INC,61213,53378,6.54M,5.7M,+681.3%,0.01%
M46528101,FRO,FRONTLINE PLC,964030,163542,33.61M,5.7M,+20.4%,0.06%
42238D107,HTFL,HEARTFLOW INC,538351,233864,13.1M,5.69M,+76.8%,0.02%
472145AH4,JAZZ,JAZZ INVESTMENTS I LTD,4000000,4000000,5.66M,5.66M,NEW,<.01%
00187Y100,APG,API GROUP CORP,561027,138929,22.73M,5.63M,+32.9%,0.04%
96924N100,WLDN,WILLDAN GROUP INC,78421,73172,6M,5.6M,+1394%,0.01%
45857P806,IHG,INTERCONTINENTAL HOTELS GROU,41855,41855,5.59M,5.59M,NEW,<.01%
29269R105,EFXT,ENERFLEX LTD,461259,264476,9.64M,5.53M,+134.4%,0.02%
829401108,SION,SIONNA THERAPEUTICS INC,136549,136549,5.47M,5.47M,NEW,<.01%
413216300,HMY,HARMONY GOLD MNG LTD,346923,346923,5.33M,5.33M,NEW,<.01%
46124U107,IVA,INVENTIVA SA,956221,956221,5.31M,5.31M,NEW,<.01%
00181T107,GOLD,GOLD COM INC,132151,132151,5.3M,5.3M,NEW,<.01%
254067101,DDS,DILLARDS INC,9220,9220,5.27M,5.27M,NEW,<.01%
46432F388,VLUE,ISHARES TR,45774,36979,6.51M,5.26M,+420.5%,0.01%
539439109,LYG,LLOYDS BANKING GROUP PLC,3978557,1037064,20.01M,5.22M,+35.3%,0.03%
86765Q106,SUNC,SUNOCOCORP LLC,129298,84209,7.97M,5.19M,+186.8%,0.01%
46138E628,KBWB,INVESCO EXCH TRADED FD TR II,210056,65563,16.62M,5.19M,+45.4%,0.03%
45768S105,IOSP,INNOSPEC INC,166794,71019,12.18M,5.19M,+74.2%,0.02%
36164V800,GLIBK,GCI LIBERTY INC,858491,139106,31.94M,5.18M,+19.3%,0.06%
22822V101,CCI,CROWN CASTLE INC,240437,63300,19.55M,5.15M,+35.7%,0.03%
902788108,UMBF,UMB FINL CORP,45497,45497,5.13M,5.13M,NEW,<.01%
98954M200,Z,ZILLOW GROUP INC,123453,123453,5.11M,5.11M,NEW,<.01%
25520W107,DEC,DIVERSIFIED ENERGY CO,350135,292212,6.11M,5.1M,+504.5%,0.01%
66765N105,NWN,NORTHWEST NAT HLDG CO,95053,95053,5.06M,5.06M,NEW,<.01%
015271109,ARE,ALEXANDRIA REAL ESTATE EQ IN,108480,108480,5.04M,5.04M,NEW,<.01%
86722A103,SXC,SUNCOKE ENERGY INC,772523,772523,5.03M,5.03M,NEW,<.01%
G6674U108,NVCR,NOVOCURE LTD,1361391,460895,14.84M,5.02M,+51.2%,0.03%
131193AE4,CALY,CALLAWAY GOLF CO,53045000,5000000,52.98M,4.99M,+10.4%,0.09%
904311206,UA,UNDER ARMOUR INC,1041512,857993,6.03M,4.97M,+467.5%,0.01%
65487K100,LASR,NLIGHT INC,94588,87071,5.39M,4.96M,+1158.3%,<.01%
668771108,GEN,GEN DIGITAL INC,262565,262565,4.94M,4.94M,NEW,<.01%
65341B106,XIFR,XPLR INFRASTRUCTURE LP,916170,465437,9.73M,4.94M,+103.3%,0.02%
45784M108,INV,INNVENTURE INC,1258558,1258558,4.92M,4.92M,NEW,<.01%
14154A102,CDNL,CARDINAL INFRASTRUCTURE GROU,141770,123173,5.62M,4.88M,+662.3%,<.01%
759916AD1,RGEN,REPLIGEN CORP,5000000,5000000,4.88M,4.88M,NEW,<.01%
099502106,BAH,BOOZ ALLEN HAMILTON HLDG COR,62488,62488,4.88M,4.88M,NEW,<.01%
81663L200,WGS,GENEDX HOLDINGS CORP,75795,75795,4.87M,4.87M,NEW,<.01%
45688C107,NGVT,INGEVITY CORP,68226,68226,4.86M,4.86M,NEW,<.01%
