CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
934423104,WBD,WARNER BROS DISCOVERY INC,16390762,15767455,450.09M,432.97M,+2529.6%,10.4%
594918104,MSFT,MICROSOFT CORP,1294540,1108843,479.2M,410.46M,+597.1%,11.1%
67066G104,NVDA,NVIDIA CORPORATION,2573472,1716121,448.81M,299.29M,+200.2%,10.4%
30303M102,META,META PLATFORMS INC,351993,339233,201.39M,194.09M,+2658.6%,4.7%
097023105,BA,BOEING CO,611500,600366,121.71M,119.49M,+5392.2%,2.8%
655844108,NSC,NORFOLK SOUTHN CORP,338126,259126,97.04M,74.37M,+328%,2.3%
037833100,AAPL,APPLE INC,517598,285529,131.36M,72.46M,+123%,3%
285512109,EA,ELECTRONIC ARTS INC,322347,299347,65.72M,61.03M,+1301.5%,1.5%
70975L107,PEN,PENUMBRA INC,184663,184663,60.64M,60.64M,NEW,1.4%
49177J102,KVUE,KENVUE INC,3343101,3343101,57.64M,57.64M,NEW,1.3%
75513E101,RTX,RTX CORPORATION,270685,270685,52.22M,52.22M,NEW,1.2%
947890109,WBS,WEBSTER FINL CORP,680675,680675,47.25M,47.25M,NEW,1.1%
668074305,NWE,NORTHWESTERN ENERGY GROUP IN,657262,657262,43.34M,43.34M,NEW,1%
69349H107,TXNM,TXNM ENERGY INC,695635,695635,40.67M,40.67M,NEW,0.94%
436440101,HOLX,HOLOGIC INC,515637,515637,38.98M,38.98M,NEW,0.9%
127097103,CTRA,COTERRA ENERGY INC,1028519,1028519,36.14M,36.14M,NEW,0.84%
16115Q308,GTLS,CHART INDS INC,194130,170563,40.14M,35.26M,+723.7%,0.93%
185123106,CWAN,CLEARWATER ANALYTICS HLDGS I,1790121,1227423,42.34M,29.03M,+218.1%,0.98%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,36026,36026,16.09M,16.09M,NEW,0.37%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,981540,483336,31.42M,15.47M,+97%,0.73%
904708104,UNF,UNIFIRST CORP MASS,60259,60259,15.16M,15.16M,NEW,0.35%
74736K101,QRVO,QORVO INC,177499,170283,13.74M,13.18M,+2359.8%,0.32%
00130H105,AES,AES CORP,724459,708629,10.21M,9.98M,+4476.5%,0.24%
461202103,INTU,INTUIT,21787,21787,9.42M,9.42M,NEW,0.22%
25401T603,DBRG,DIGITALBRIDGE GROUP INC,575943,575943,8.88M,8.88M,NEW,0.21%
464286400,EWZ,ISHARES INC,1131111,213497,43.42M,8.2M,+23.3%,1%
574795100,MASI,MASIMO CORP,45917,45917,8.17M,8.17M,NEW,0.19%
35137L105,FOXA,FOX CORP,111939,111939,6.54M,6.54M,NEW,0.15%
030506109,AMWD,AMERICAN WOODMARK CORP,161234,161234,6.42M,6.42M,NEW,0.15%
00766T100,ACM,AECOM,79230,73869,6.72M,6.27M,+1377.9%,0.16%
63001N106,NATL,NCR ATLEOS CORPORATION,138281,138281,6.03M,6.03M,NEW,0.14%
388689101,GPK,GRAPHIC PACKAGING HLDG CO,547011,547011,5.44M,5.44M,NEW,0.13%
81619Q105,SEM,SELECT MED HLDGS CORP,349564,331807,5.69M,5.41M,+1868.6%,0.13%
615369105,MCO,MOODYS CORP,12316,12316,5.37M,5.37M,NEW,0.12%
217204106,CPRT,COPART INC,258878,155012,8.59M,5.15M,+149.2%,0.2%
902252105,TYL,TYLER TECHNOLOGIES INC,14891,14891,5.1M,5.1M,NEW,0.12%
880881107,TERN,TERNS PHARMACEUTICALS INC,94724,94724,4.99M,4.99M,NEW,0.12%
256163106,DOCU,DOCUSIGN INC,102364,102364,4.85M,4.85M,NEW,0.11%
056525108,BMI,BADGER METER INC,31802,31802,4.85M,4.85M,NEW,0.11%
128246105,CVGW,CALAVO GROWERS INC,184275,184275,4.75M,4.75M,NEW,0.11%
303075105,FDS,FACTSET RESH SYS INC,22626,21664,4.91M,4.7M,+2252%,0.11%
826919102,SLAB,SILICON LABORATORIES INC,27277,22485,5.68M,4.68M,+469.2%,0.13%
381013101,GDEN,GOLDEN ENTMT INC,164923,164923,4.4M,4.4M,NEW,0.1%
617700109,MORN,MORNINGSTAR INC,24977,24977,4.22M,4.22M,NEW,0.1%
703481101,PTEN,PATTERSON-UTI ENERGY INC,426117,385215,4.61M,4.17M,+941.8%,0.11%
88162G103,TTEK,TETRA TECH INC NEW,135813,135813,4.09M,4.09M,NEW,0.09%
39304D102,GDOT,GREEN DOT CORP,426789,341315,4.79M,3.83M,+399.3%,0.11%
98978V103,ZTS,ZOETIS INC,48904,31646,5.78M,3.74M,+183.4%,0.13%
11133T103,BR,BROADRIDGE FINL SOLUTIONS IN,22592,22592,3.67M,3.67M,NEW,0.09%
138103106,CTLP,CANTALOUPE INC,338257,338257,3.66M,3.66M,NEW,0.08%
09260D107,BX,BLACKSTONE INC,31604,31604,3.63M,3.63M,NEW,0.08%
83417M104,SEDG,SOLAREDGE TECHNOLOGIES INC,71148,71148,3.63M,3.63M,NEW,0.08%
032095101,APH,AMPHENOL CORP,43435,28520,5.49M,3.6M,+191.2%,0.13%
526057104,LEN,LENNAR CORP,45589,40917,3.96M,3.55M,+875.8%,0.09%
26603R106,DUOL,DUOLINGO INC,36948,35541,3.64M,3.5M,+2526%,0.08%
22160N109,CSGP,COSTAR GROUP INC,83948,83948,3.39M,3.39M,NEW,0.08%
423452101,HP,HELMERICH & PAYNE INC,92951,92951,3.35M,3.35M,NEW,0.08%
36828A101,GEV,GE VERNOVA INC,7107,3726,6.2M,3.25M,+110.2%,0.14%
172908105,CTAS,CINTAS CORP,22647,19058,3.83M,3.22M,+531%,0.09%
78442P106,SLM,SLM CORP,149604,149604,3.2M,3.2M,NEW,0.07%
78463M107,SPSC,SPS COMM INC,55588,55588,3.09M,3.09M,NEW,0.07%
70450Y103,PYPL,PAYPAL HLDGS INC,67664,67664,3.06M,3.06M,NEW,0.07%
235825205,DAN,DANA INC,163910,90899,5.52M,3.06M,+124.5%,0.13%
911363109,URI,UNITED RENTALS INC,4194,4194,3.06M,3.06M,NEW,0.07%
78409V104,SPGI,S&P GLOBAL INC,7040,7040,2.99M,2.99M,NEW,0.07%
12653C108,CNX,CNX RES CORP,155831,77571,6.01M,2.99M,+99.1%,0.14%
21874C102,CNM,CORE & MAIN INC,59434,59434,2.94M,2.94M,NEW,0.07%
053015103,ADP,AUTOMATIC DATA PROCESSING IN,14302,14302,2.91M,2.91M,NEW,0.07%
92847W103,VITL,VITAL FARMS INC,204092,204092,2.88M,2.88M,NEW,0.07%
40434L105,HPQ,HP INC,172893,149067,3.32M,2.86M,+625.6%,0.08%
00370M103,ABVX,ABIVAX SA,24750,24750,2.76M,2.76M,NEW,0.06%
974155103,WING,WINGSTOP INC,17360,17360,2.69M,2.69M,NEW,0.06%
62944T105,NVR,NVR INC,393,393,2.59M,2.59M,NEW,0.06%
70432V102,PAYC,PAYCOM SOFTWARE INC,21157,21157,2.57M,2.57M,NEW,0.06%
254687106,DIS,DISNEY WALT CO,26537,26537,2.56M,2.56M,NEW,0.06%
20030N101,CMCSA,COMCAST CORP NEW,120350,88275,3.46M,2.53M,+275.2%,0.08%
18915M107,NET,CLOUDFLARE INC,12278,12278,2.53M,2.53M,NEW,0.06%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,34105,34105,2.47M,2.47M,NEW,0.06%
579780206,MKC,MCCORMICK & CO INC,48255,48255,2.43M,2.43M,NEW,0.06%
98419M100,XYL,XYLEM INC,20274,20274,2.42M,2.42M,NEW,0.06%
989207105,ZBRA,ZEBRA TECHNOLOGIES CORPORATI,11242,11242,2.35M,2.35M,NEW,0.05%
34964C106,FBIN,FORTUNE BRANDS INNOVATIONS I,60027,60027,2.34M,2.34M,NEW,0.05%
92242T101,VVX,V2X INC,34043,34043,2.33M,2.33M,NEW,0.05%
61945C103,MOS,MOSAIC CO,90121,90121,2.3M,2.3M,NEW,0.05%
747525103,QCOM,QUALCOMM INC,17816,17816,2.29M,2.29M,NEW,0.05%
91347P105,OLED,UNIVERSAL DISPLAY CORP,43818,24977,4.02M,2.29M,+132.6%,0.09%
950755108,WERN,WERNER ENTERPRISES INC,76427,76427,2.25M,2.25M,NEW,0.05%
85208M102,SFM,SPROUTS FMRS MKT INC,36208,29015,2.79M,2.24M,+403.4%,0.06%
465741106,ITRI,ITRON INC,24674,24674,2.21M,2.21M,NEW,0.05%
114340102,AZTA,AZENTA INC,173000,104497,3.66M,2.21M,+152.5%,0.08%
97717P104,WT,WISDOMTREE INC,224042,149145,3.26M,2.17M,+199.1%,0.08%
339750101,FND,FLOOR & DECOR HLDGS INC,42618,42618,2.16M,2.16M,NEW,0.05%
302130109,EXPD,EXPEDITORS INTL WASH INC,15065,15065,2.16M,2.16M,NEW,0.05%
443320106,HUBG,HUB GROUP INC,59820,59820,2.16M,2.16M,NEW,0.05%
65249B109,NWSA,NEWS CORP NEW,86022,86022,2.14M,2.14M,NEW,0.05%
000361105,AIR,AAR CORP,28110,19404,3.08M,2.12M,+222.9%,0.07%
844741108,LUV,SOUTHWEST AIRLS CO,89659,56412,3.37M,2.12M,+169.7%,0.08%
440452100,HRL,HORMEL FOODS CORP,135408,93556,3.07M,2.12M,+223.5%,0.07%
093671105,HRB,BLOCK H & R INC,66622,66622,2.11M,2.11M,NEW,0.05%
099406100,BOOT,BOOT BARN HLDGS INC,14246,14246,2.09M,2.09M,NEW,0.05%
29261A100,EHC,ENCOMPASS HEALTH CORP,21519,21519,2.08M,2.08M,NEW,0.05%
88339J105,TTD,THE TRADE DESK INC,198671,91560,4.51M,2.08M,+85.5%,0.1%
125523100,CI,THE CIGNA GROUP,7689,7689,2.05M,2.05M,NEW,0.05%
093712107,BE,BLOOM ENERGY CORP,15056,15056,2.04M,2.04M,NEW,0.05%
201723103,CMC,COMMERCIAL METALS CO,41024,32860,2.52M,2.02M,+402.5%,0.06%
34959J108,FTV,FORTIVE CORP,56396,36268,3.12M,2M,+180.2%,0.07%
03674X106,AR,ANTERO RESOURCES CORP,47050,47050,2M,2M,NEW,0.05%
512807306,LRCX,LAM RESEARCH CORP,9341,9341,2M,2M,NEW,0.05%
893641100,TDG,TRANSDIGM GROUP INC,2367,1715,2.74M,1.99M,+263%,0.06%
086516101,BBY,BEST BUY INC,30100,30100,1.93M,1.93M,NEW,0.04%
704551100,BTU,PEABODY ENGR CORP,57949,57949,1.91M,1.91M,NEW,0.04%
466032109,JJSF,J & J SNACK FOODS CORP,23138,23138,1.83M,1.83M,NEW,0.04%
045487105,ASB,ASSOCIATED BANC-CORP,80471,70252,2.08M,1.82M,+687.5%,0.05%
26622P107,DOCS,DOXIMITY INC,77650,77650,1.81M,1.81M,NEW,0.04%
03990B101,ARES,ARES MANAGEMENT CORPORATION,16521,16521,1.8M,1.8M,NEW,0.04%
72919P202,PLUG,PLUG PWR INC,1016724,786172,2.3M,1.78M,+341%,0.05%
192446102,CTSH,COGNIZANT TECHNOLOGY SOLUTIO,28509,28509,1.75M,1.75M,NEW,0.04%
112463104,BKD,BROOKDALE SR LIVING INC,216026,126571,2.96M,1.73M,+141.5%,0.07%
773903109,ROK,ROCKWELL AUTOMATION INC,4738,4738,1.7M,1.7M,NEW,0.04%
681936100,OHI,OMEGA HEALTHCARE INVS INC,38738,38738,1.7M,1.7M,NEW,0.04%
513272104,LW,LAMB WESTON HLDGS INC,39735,39735,1.68M,1.68M,NEW,0.04%
49427F108,KRC,KILROY REALTY CORP,58596,58596,1.65M,1.65M,NEW,0.04%
25402D102,DOCN,DIGITALOCEAN HLDGS INC,18750,18750,1.61M,1.61M,NEW,0.04%
422806109,HEI,HEICO CORP NEW,5780,5780,1.58M,1.58M,NEW,0.04%
447011107,HUN,HUNTSMAN CORP,182448,118504,2.43M,1.58M,+185.3%,0.06%
74267C106,PRA,PROASSURANCE CORP,62422,62422,1.54M,1.54M,NEW,0.04%
303250104,FICO,FAIR ISAAC CORP,1438,1438,1.54M,1.54M,NEW,0.04%
928881101,VNT,VONTIER CORPORATION,42880,42880,1.52M,1.52M,NEW,0.04%
053484101,AVB,AVALONBAY CMNTYS INC,9090,9090,1.48M,1.48M,NEW,0.03%
291011104,EMR,EMERSON ELEC CO,20808,11209,2.73M,1.47M,+116.8%,0.06%
565394103,CART,MAPLEBEAR INC,53418,38616,2M,1.45M,+260.9%,0.05%
267475101,DY,DYCOM INDS INC,5597,4191,1.9M,1.42M,+298.1%,0.04%
783549108,R,RYDER SYS INC,6889,6889,1.41M,1.41M,NEW,0.03%
88579Y101,MMM,3M CO,9611,9611,1.4M,1.4M,NEW,0.03%
92338C103,VLTO,VERALTO CORP,29674,15663,2.62M,1.38M,+111.8%,0.06%
74762E102,PWR,QUANTA SVCS INC,2500,2500,1.37M,1.37M,NEW,0.03%
67000B104,NOVT,NOVANTA INC,11535,11535,1.36M,1.36M,NEW,0.03%
21871X109,CRBG,COREBRIDGE FINL INC,56180,56180,1.34M,1.34M,NEW,0.03%
40412C101,HCA,HCA HEALTHCARE INC,2761,2761,1.31M,1.31M,NEW,0.03%
26614N102,DD,DUPONT DE NEMOURS INC,28357,28357,1.3M,1.3M,NEW,0.03%
46625H100,JPM,JPMORGAN CHASE & CO,4389,4389,1.29M,1.29M,NEW,0.03%
74758T303,QLYS,QUALYS INC,14513,14513,1.27M,1.27M,NEW,0.03%
05329W102,AN,AUTONATION INC,6501,6501,1.27M,1.27M,NEW,0.03%
109696104,BCO,BRINKS CO,14161,12188,1.47M,1.26M,+617.7%,0.03%
060505104,BAC,BANK AMERICA CORP,25712,25712,1.25M,1.25M,NEW,0.03%
46005L101,IMXI,INTERNATIONAL MONEY EXPRESS,78811,78811,1.25M,1.25M,NEW,0.03%
513847103,MZTI,MARZETTI COMPANY,8916,8916,1.23M,1.23M,NEW,0.03%
294429105,EFX,EQUIFAX INC,6846,6846,1.23M,1.23M,NEW,0.03%
24665A103,DK,DELEK US HLDGS INC NEW,38638,27288,1.74M,1.23M,+240.4%,0.04%
374689107,ROCK,GIBRALTAR INDS INC,30727,30727,1.23M,1.23M,NEW,0.03%
89055F103,BLD,TOPBUILD COR,3463,3463,1.22M,1.22M,NEW,0.03%
83088M102,SWKS,SKYWORKS SOLUTIONS INC,49159,22341,2.63M,1.2M,+83.3%,0.06%
23804L103,DDOG,DATADOG INC,10000,10000,1.18M,1.18M,NEW,0.03%
422704106,HL,HECLA MINING COMPANY,90663,63240,1.69M,1.18M,+230.6%,0.04%
704326107,PAYX,PAYCHEX INC,19572,12666,1.8M,1.17M,+183.4%,0.04%
044186104,ASH,ASHLAND INC,20941,20941,1.16M,1.16M,NEW,0.03%
00187Y100,APG,API GROUP CORP,84141,28578,3.41M,1.16M,+51.4%,0.08%
724479100,PBI,PITNEY BOWES INC,281222,104004,3.11M,1.15M,+58.7%,0.07%
030420103,AWK,AMERICAN WTR WKS CO INC NEW,13886,8343,1.89M,1.14M,+150.5%,0.04%
807066105,SCHL,SCHOLASTIC CORP,40079,28571,1.57M,1.12M,+248.3%,0.04%
172755100,CRUS,CIRRUS LOGIC INC,7683,7683,1.11M,1.11M,NEW,0.03%
256746108,DLTR,DOLLAR TREE INC,9865,9865,1.08M,1.08M,NEW,0.03%
526107107,LII,LENNOX INTL INC,2324,2324,1.08M,1.08M,NEW,0.03%
750236101,RDN,RADIAN GROUP INC,60140,32487,1.99M,1.07M,+117.5%,0.05%
811543107,SEB,SEABOARD CORP DEL,329,189,1.86M,1.07M,+135%,0.04%
235851102,DHR,DANAHER CORP DEL,5612,5612,1.06M,1.06M,NEW,0.02%
859241101,STRL,STERLING INFRASTRUCTURE INC,2600,2600,1.06M,1.06M,NEW,0.02%
49271V100,KDP,KEURIG DR PEPPER INC,39992,39992,1.05M,1.05M,NEW,0.02%
50012A108,KGS,KODIAK GAS SVCS INC,18018,18018,1.05M,1.05M,NEW,0.02%
98954M101,ZG,ZILLOW GROUP INC,40115,25386,1.66M,1.05M,+172.4%,0.04%
59156R108,MET,METLIFE INC,24438,14844,1.73M,1.05M,+154.7%,0.04%
25754A201,DPZ,DOMINOS PIZZA INC,2912,2912,1.04M,1.04M,NEW,0.02%
532457108,LLY,ELI LILLY & CO,1526,1120,1.4M,1.03M,+275.9%,0.03%
369604301,GE,GE AEROSPACE,6055,3590,1.72M,1.02M,+145.6%,0.04%
192576106,COHU,COHU INC,50565,32721,1.55M,1M,+183.4%,0.04%
19239V302,CCOI,COGENT COMM HOLDINGS INC,52879,52879,996.24K,996.24K,NEW,0.02%
12503M108,CBOE,CBOE GLOBAL MKTS INC,3517,3517,988.52K,988.52K,NEW,0.02%
444859102,HUM,HUMANA INC,5646,5646,978.96K,978.96K,NEW,0.02%
09857L108,BKNG,BOOKING HOLDINGS INC,1164,232,4.9M,976.79K,+24.9%,0.11%
278865100,ECL,ECOLAB INC,3601,3601,957.94K,957.94K,NEW,0.02%
412822108,HOG,HARLEY DAVIDSON INC,47312,47312,956.65K,956.65K,NEW,0.02%
02913V103,APEI,AMERICAN PUB ED INC,22731,16788,1.29M,954.9K,+282.5%,0.03%
500688106,KOS,KOSMOS ENERGY LTD,828839,343206,2.3M,954.11K,+70.7%,0.05%
949746101,WFC,WELLS FARGO & CO,24540,11827,1.95M,941.55K,+93%,0.05%
29605J106,ESAB,ESAB CORPORATION,14738,9703,1.42M,937.89K,+192.7%,0.03%
69318G106,PBF,PBF ENERGY INC,19642,19642,935.35K,935.35K,NEW,0.02%
57636Q104,MA,MASTERCARD INCORPORATED,1867,1867,932.87K,932.87K,NEW,0.02%
651587107,NEU,NEWMARKET CORP,2246,1446,1.44M,926.81K,+180.8%,0.03%
92345Y106,VRSK,VERISK ANALYTICS INC,6393,4829,1.21M,916.3K,+308.8%,0.03%
026874784,AIG,AMERICAN INTL GROUP INC,35551,12169,2.68M,915.72K,+52%,0.06%
320517105,FHN,FIRST HORIZON CORPORATION,75952,39568,1.73M,900.57K,+108.8%,0.04%
89832Q109,TFC,TRUIST FINL CORP,38416,19390,1.77M,891.36K,+101.9%,0.04%
302491303,FMC,FMC CORP,248298,51476,4.28M,886.42K,+26.2%,0.1%
165167735,EXE,EXPAND ENERGY CORPORATION,12037,8034,1.32M,881.97K,+200.7%,0.03%
929160109,VMC,VULCAN MATLS CO,3197,3197,870.54K,870.54K,NEW,0.02%
640491106,NEOG,NEOGEN CORP,173061,92870,1.61M,862.76K,+115.8%,0.04%
913903100,UHS,UNIVERSAL HLTH SVCS INC,4794,4794,857.98K,857.98K,NEW,0.02%
36467J108,GLPI,GAMING & LEISURE P,40709,19190,1.81M,851.46K,+89.2%,0.04%
143130102,KMX,CARMAX INC,54765,20327,2.28M,845.2K,+59%,0.05%
536797103,LAD,LITHIA MTRS INC,3340,3340,834.07K,834.07K,NEW,0.02%
40131M109,GH,GUARDANT HEALTH INC,8999,8999,831.24K,831.24K,NEW,0.02%
53220K504,LGND,LIGAND PHARMACEUTICALS INC,18651,4143,3.72M,827.15K,+28.6%,0.09%
78468R556,XOP,SPDR SERIES TRUST,4546,4546,826.6K,826.6K,NEW,0.02%
92839U206,VC,VISTEON CORP,8948,8948,815.25K,815.25K,NEW,0.02%
674599105,OXY,OCCIDENTAL PETE CORP,12363,12363,803.6K,803.6K,NEW,0.02%
87484T108,TALO,TALOS ENERGY INC,50361,50361,793.69K,793.69K,NEW,0.02%
420261109,HWKN,HAWKINS INC,5166,5166,793.5K,793.5K,NEW,0.02%
885160101,THO,THOR INDS INC,9752,9752,779.09K,779.09K,NEW,0.02%
046224101,ASTE,ASTEC INDS INC,14208,14208,764.96K,764.96K,NEW,0.02%
216648501,COO,COOPER COS INC,10594,10594,757.47K,757.47K,NEW,0.02%
770700102,HOOD,ROBINHOOD MKTS INC,13374,10862,926.82K,752.74K,+432.4%,0.02%
02665T306,AMH,AMERICAN HOMES 4 RENT,26925,26925,751.75K,751.75K,NEW,0.02%
46121Y201,IPI,INTREPID POTASH INC,17559,17559,751K,751K,NEW,0.02%
37247D106,GNW,GENWORTH FINL INC,255430,91670,2.07M,744.36K,+56%,0.05%
552848103,MTG,MGIC INVT CORP WIS,28214,28214,740.62K,740.62K,NEW,0.02%
34984V209,FET,FORUM ENERGY TECHNOLOGIES IN,12480,12480,732.08K,732.08K,NEW,0.02%
05464T104,AXSM,AXSOME THERAPEUTICS INC.,4311,4311,728.64K,728.64K,NEW,0.02%
000957100,ABM,ABM INDS INC,18768,18768,722.94K,722.94K,NEW,0.02%
64111Q104,NTGR,NETGEAR INC,55950,32415,1.22M,707.94K,+137.7%,0.03%
426281101,JKHY,HENRY JACK & ASSOC INC,4478,4478,707.7K,707.7K,NEW,0.02%
24477V105,DFTX,DEFINIUM THERAPEUTICS INC,37255,37255,704.12K,704.12K,NEW,0.02%
032654105,ADI,ANALOG DEVICES INC,11713,2200,3.73M,699.91K,+23.1%,0.09%
19260Q107,COIN,COINBASE GLOBAL INC,4000,4000,698.44K,698.44K,NEW,0.02%
488401100,KMPR,KEMPER CORP,146177,22669,4.47M,692.76K,+18.4%,0.1%
369550108,GD,GENERAL DYNAMICS CORP,1993,1993,684.04K,684.04K,NEW,0.02%
46267X108,IQ,IQIYI INC,500000,500000,675K,675K,NEW,0.02%
59001A102,MTH,MERITAGE HOMES CORP,49591,10823,3.07M,669.29K,+27.9%,0.07%
224408104,CR,CRANE COMPANY,3844,3844,657.32K,657.32K,NEW,0.02%
278768106,SATS,ECHOSTAR CORP,5553,5553,650.09K,650.09K,NEW,0.02%
24703L202,DELL,DELL TECHNOLOGIES INC,6181,3855,1.01M,632.72K,+165.7%,0.02%
74144T108,TROW,PRICE T ROWE GROUP INC,6945,6945,626.02K,626.02K,NEW,0.01%
68902V107,OTIS,OTIS WORLDWIDE CORP,52813,7754,4.07M,597.68K,+17.2%,0.09%
04965N104,RNA,ATRIUM THERAPEUTICS INC,44230,44230,591.36K,591.36K,NEW,0.01%
570535104,MKL,MARKEL GROUP INC,306,306,585.71K,585.71K,NEW,0.01%
918284100,VSEC,VSE CORP,3137,3137,578.46K,578.46K,NEW,0.01%
681116109,OLLI,OLLIES BARGAIN OUTLET HLDGS,6180,6180,568.81K,568.81K,NEW,0.01%
443201108,HWM,HOWMET AEROSPACE INC,9163,2458,2.11M,566.47K,+36.7%,0.05%
06417N103,OZK,BANK OZK LITTLE ROCK ARK,33816,12307,1.55M,564.77K,+57.2%,0.04%
922417100,VECO,VEECO INSTRS INC DEL,16656,16656,563.97K,563.97K,NEW,0.01%
446150104,HBAN,HUNTINGTON BANCSHARES INC,35229,35229,551.33K,551.33K,NEW,0.01%
00827B106,AFRM,AFFIRM HLDGS INC,12000,12000,549.84K,549.84K,NEW,0.01%
12763L105,CDRE,CADRE HLDGS INC,17688,17688,542.67K,542.67K,NEW,0.01%
077454106,BDC,BELDEN INC,10404,4685,1.19M,537.98K,+81.9%,0.03%
882508104,TXN,TEXAS INSTRS INC,2750,2750,533.88K,533.88K,NEW,0.01%
550021109,LULU,LULULEMON ATHLETICA INC,3487,3487,533.86K,533.86K,NEW,0.01%
392709101,GRBK,GREEN BRICK PARTNERS INC,8198,8198,528.36K,528.36K,NEW,0.01%
89531P105,TREX,TREX INC,14436,14436,525.76K,525.76K,NEW,0.01%
775711104,ROL,ROLLINS INC,9842,9842,525.66K,525.66K,NEW,0.01%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,63000,63000,522.9K,522.9K,NEW,0.01%
039483102,ADM,ARCHER DANIELS MIDLAND CO,7128,7128,518.13K,518.13K,NEW,0.01%
78454L100,SM,SM ENERGY COMPANY,208662,16611,6.51M,517.93K,+8.6%,0.15%
857477103,STT,STATE STR CORP,4062,4062,514.09K,514.09K,NEW,0.01%
733174700,BPOP,POPULAR INC,15942,3814,2.14M,511.72K,+31.4%,0.05%
722304102,PDD,PDD HOLDINGS INC,5000,5000,510.9K,510.9K,NEW,0.01%
13765N107,CNNE,CANNAE HLDGS INC,177299,44756,2.02M,508.88K,+33.8%,0.05%
63938C108,NAVI,NAVIENT CORPORATION,222396,61589,1.82M,503.8K,+38.3%,0.04%
87165B103,SYF,SYNCHRONY FINANCIAL,53519,7360,3.64M,500.63K,+15.9%,0.08%
147448104,CWST,CASELLA WASTE SYS INC,6300,6300,499.84K,499.84K,NEW,0.01%
75508B104,RYAM,RAYONIER ADVANCED MATLS INC,72160,44982,798.81K,497.95K,+165.5%,0.02%
023586100,UHAL,U HAUL HOLDING COMPANY,10382,10382,496.05K,496.05K,NEW,0.01%
682189105,ON,ON SEMICONDUCTOR CORP,8000,8000,495.36K,495.36K,NEW,0.01%
035710839,NLY,ANNALY CAPITAL MANAGEMENT IN,55013,23420,1.16M,495.33K,+74.1%,0.03%
74347M108,PUMP,PROPETRO HLDG CORP,96048,34162,1.38M,492.27K,+55.2%,0.03%
366651107,IT,GARTNER INC,15836,3099,2.51M,490.7K,+24.3%,0.06%
816850101,SMTC,SEMTECH CORP,13233,6315,1.02M,485.56K,+91.3%,0.02%
025932104,AFG,AMERICAN FINANCIAL GROUP INC,3772,3772,481.72K,481.72K,NEW,0.01%
833445109,SNOW,SNOWFLAKE INC,3160,3160,476.59K,476.59K,NEW,0.01%
464286772,EWY,ISHARES INC,3819,3819,469.77K,469.77K,NEW,0.01%
278642103,EBAY,EBAY INC.,5145,5145,468.3K,468.3K,NEW,0.01%
015271109,ARE,ALEXANDRIA REAL ESTATE EQ IN,95890,9900,4.45M,459.56K,+11.5%,0.1%
47233W109,JEF,JEFFERIES FINANCIAL GROUP IN,42756,10932,1.76M,451.16K,+34.4%,0.04%
42226K105,HR,HEALTHCARE RLTY TR,130781,26510,2.22M,450.4K,+25.4%,0.05%
447462102,HURN,HURON CONSULTING GROUP INC,3518,3518,448.51K,448.51K,NEW,0.01%
57164Y107,VAC,MARRIOTT VACATIONS WORLDWIDE,57242,6852,3.73M,446.2K,+13.6%,0.09%
038923108,ABR,ARBOR REALTY TRUST INC,260559,56830,2.01M,438.16K,+27.9%,0.05%
00773T101,ASIX,ADVANSIX INC,17861,17861,435.81K,435.81K,NEW,0.01%
35905A109,FTDR,FRONTDOOR INC,8167,8167,431.71K,431.71K,NEW,0.01%
361448103,GATX,GATX CORP,3988,2496,680.91K,426.17K,+167.3%,0.02%
80689H102,SNDR,SCHNEIDER NATIONAL INC,16110,16110,424.66K,424.66K,NEW,<.01%
01973R101,ALSN,ALLISON TRANSMISSION HLDGS I,14072,3513,1.65M,411.23K,+33.3%,0.04%
74164M108,PRI,PRIMERICA INC,8472,1632,2.12M,408.78K,+23.9%,0.05%
11040G103,VTOL,BRISTOW GROUP INC,25009,8441,1.17M,395.8K,+50.9%,0.03%
497266106,KEX,KIRBY CORP,2973,2973,395.05K,395.05K,NEW,<.01%
39874R101,GO,GROCERY OUTLET HLDG CORP,174967,54925,1.23M,387.22K,+45.8%,0.03%
031100100,AME,AMETEK INC,16622,1804,3.56M,386.71K,+12.2%,0.08%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,4468,4468,377.95K,377.95K,NEW,<.01%
62955J103,NOV,NOV INC,20078,20078,377.67K,377.67K,NEW,<.01%
94419L101,W,WAYFAIR INC,5000,5000,376.05K,376.05K,NEW,<.01%
591774104,MCB,METROPOLITAN BK HLDG CORP,4480,4480,373.14K,373.14K,NEW,<.01%
761624105,REX,REX AMERICAN RES CORP,8178,8178,372.67K,372.67K,NEW,<.01%
90385V107,UCTT,ULTRA CLEAN HLDGS INC,23977,5922,1.49M,368.23K,+32.8%,0.03%
398905109,GPI,GROUP 1 AUTOMOTIVE INC,6455,1110,2.13M,367K,+20.8%,0.05%
237266101,DAR,DARLING INGREDIENTS INC,5907,5907,365.35K,365.35K,NEW,<.01%
955306105,WST,WEST PHARMACEUTICAL SVSC INC,1457,1457,365.18K,365.18K,NEW,<.01%
