CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,1186202,856963,341.1M,246.43M,+260.3%,7%
874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,489849,489849,165.54M,165.54M,NEW,3.4%
594918104,MSFT,MICROSOFT CORP,278533,198972,103.1M,73.65M,+250.1%,2.1%
92537N108,VRT,VERTIV HOLDINGS CO,275809,275809,69.11M,69.11M,NEW,1.4%
464287655,IWM,ISHARES TR,586563,277146,145.47M,68.73M,+89.6%,3%
81369Y506,XLE,SELECT SECTOR SPDR TR,942096,942096,57.71M,57.71M,NEW,1.2%
30303M102,META,META PLATFORMS INC,149510,87133,85.54M,49.85M,+139.7%,1.8%
N07059210,ASML,ASML HLDG NV,50220,36763,66.33M,48.56M,+273.2%,1.4%
023135106,AMZN,AMAZON COM INC,365892,214157,76.2M,44.6M,+141.1%,1.6%
09260D107,BX,BLACKSTONE INC,405703,347589,46.65M,39.97M,+598.1%,0.96%
958102105,WDC,WESTERN DIGITAL CORP,206486,114978,55.85M,31.1M,+125.6%,1.1%
25179M103,DVN,DEVON ENERGY CORP NEW,521820,521820,26.26M,26.26M,NEW,0.54%
055622104,BP,BP PLC,709098,537150,33.33M,25.25M,+312.4%,0.69%
438516106,HON,HONEYWELL INTL INC,157238,111370,35.54M,25.17M,+242.8%,0.73%
78464A870,XBI,SPDR SERIES TRUST,287721,188401,36.75M,24.06M,+189.7%,0.76%
171779309,CIEN,CIENA CORP,58514,58514,22.72M,22.72M,NEW,0.47%
125523100,CI,THE CIGNA GROUP,599102,84366,159.81M,22.5M,+16.4%,3.3%
G39387108,GFS,GLOBALFOUNDRIES INC,557250,443927,24.79M,19.75M,+391.7%,0.51%
01609W102,BABA,ALIBABA GROUP HLDG LTD,587859,153018,73.75M,19.2M,+35.2%,1.5%
025816109,AXP,AMERICAN EXPRESS CO,63301,63301,19.15M,19.15M,NEW,0.39%
458140100,INTC,INTEL CORP,5880531,426686,259.51M,18.83M,+7.8%,5.3%
872657101,TPG,TPG INC,423650,423650,17.16M,17.16M,NEW,0.35%
00724F101,ADBE,ADOBE INC,251918,70524,61.24M,17.14M,+38.9%,1.3%
98978V103,ZTS,ZOETIS INC,672924,142503,79.55M,16.85M,+26.9%,1.6%
70450Y103,PYPL,PAYPAL HLDGS INC,697913,347309,31.57M,15.71M,+99.1%,0.65%
464287465,EFA,ISHARES TR,159642,159642,15.51M,15.51M,NEW,0.32%
92343V104,VZ,VERIZON COMMUNICATIONS INC,274249,274249,13.77M,13.77M,NEW,0.28%
697900108,PAAS,PAN AMERN SILVER CORP,344486,241260,18.82M,13.18M,+233.7%,0.39%
16119P108,CHTR,CHARTER COMMUNICATIONS INC,80204,61013,17.31M,13.17M,+317.9%,0.36%
880770102,TER,TERADYNE INC,43399,43399,12.87M,12.87M,NEW,0.26%
Q4982L109,IREN,IREN LIMITED,367485,367485,12.6M,12.6M,NEW,0.26%
099724106,BWA,BORGWARNER INC,234254,226898,12.71M,12.31M,+3084.5%,0.26%
518439104,EL,LAUDER ESTEE COS INC,168763,168763,12.11M,12.11M,NEW,0.25%
125269100,CF,CF INDUSTRIES HOLD,93236,93236,12.11M,12.11M,NEW,0.25%
55024U109,LITE,LUMENTUM HLDGS INC,16458,16458,11.57M,11.57M,NEW,0.24%
097023105,BA,BOEING CO,57253,57253,11.4M,11.4M,NEW,0.23%
00827B106,AFRM,AFFIRM HLDGS INC,246078,246078,11.28M,11.28M,NEW,0.23%
739128106,POWL,POWELL INDS INC,20480,20480,11.08M,11.08M,NEW,0.23%
05464C101,AXON,AXON ENTERPRISE INC,41588,26079,17.66M,11.08M,+168.2%,0.36%
500767306,KWEB,KRANESHARES TRUST,613229,378025,17.43M,10.75M,+160.7%,0.36%
59156R108,MET,METLIFE INC,175713,149073,12.43M,10.54M,+559.6%,0.26%
088606108,BHP,BHP BILLITON LIMITED,142897,142374,10.39M,10.36M,+27222.6%,0.21%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,1750103,267525,67.24M,10.28M,+18%,1.4%
536797103,LAD,LITHIA MTRS INC,40543,40543,10.12M,10.12M,NEW,0.21%
126650100,CVS,CVS HEALTH CORP,427542,133578,30.71M,9.59M,+45.4%,0.63%
32076V103,AG,FIRST MAJESTIC SILVER CORP,695484,436082,14.94M,9.37M,+168.1%,0.31%
595112103,MU,MICRON TECHNOLOGY INC,94294,27351,31.86M,9.24M,+40.9%,0.66%
163851108,CC,CHEMOURS CO,445430,413198,9.81M,9.1M,+1281.9%,0.2%
14040H105,COF,CAPITAL ONE FINL CORP,71094,49365,12.97M,9.01M,+227.2%,0.27%
75513E101,RTX,RTX CORPORATION,86664,44715,16.72M,8.63M,+106.6%,0.34%
67066G104,NVDA,NVIDIA CORPORATION,167525,48078,29.22M,8.38M,+40.3%,0.6%
867224107,SU,SUNCOR ENERGY INC NEW,123139,123139,8.14M,8.14M,NEW,0.17%
91913Y100,VLO,VALERO ENERGY CORP,43133,32646,10.66M,8.07M,+311.3%,0.22%
339750101,FND,FLOOR & DECOR HLDGS INC,179265,158320,9.11M,8.04M,+755.9%,0.19%
26603R106,DUOL,DUOLINGO INC,116619,80174,11.5M,7.9M,+220%,0.24%
03990B101,ARES,ARES MANAGEMENT CORPORATION,72134,72134,7.87M,7.87M,NEW,0.16%
26884L109,EQT,EQT CORP,225676,122220,14.36M,7.78M,+118.1%,0.3%
38141G104,GS,GOLDMAN SACHS GROUP INC,44234,9149,37.42M,7.74M,+26.1%,0.77%
46428Q109,SLV,ISHARES SILVER TR,111076,111076,7.57M,7.57M,NEW,0.16%
090040106,BILI,BILIBILI INC,334791,334791,7.55M,7.55M,NEW,0.16%
443201108,HWM,HOWMET AEROSPACE INC,36742,31742,8.47M,7.32M,+634.8%,0.17%
81369Y852,XLC,SELECT SECTOR SPDR TR,75489,65970,8.37M,7.31M,+693%,0.17%
032108649,SILJ,AMPLIFY ETF TR,237154,237154,7.05M,7.05M,NEW,0.15%
84265V105,SCCO,SOUTHERN COPPER CORP,40636,40636,6.99M,6.99M,NEW,0.14%
G48833118,WFRD,WEATHERFORD INTL PLC,77854,73001,7.36M,6.9M,+1504.2%,0.15%
81369Y100,XLB,SELECT SECTOR SPDR TR,136043,136043,6.8M,6.8M,NEW,0.14%
37045V100,GM,GENERAL MTRS CO,402071,91070,29.95M,6.78M,+29.3%,0.62%
92189F791,GDXJ,VANECK ETF TRUST,55594,55594,6.67M,6.67M,NEW,0.14%
37733W204,GSK,GSK PLC,118561,118561,6.54M,6.54M,NEW,0.13%
17275R102,CSCO,CISCO SYS INC,82054,82054,6.37M,6.37M,NEW,0.13%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,266163,266163,6.34M,6.34M,NEW,0.13%
68389X105,ORCL,ORACLE CORP,42979,42979,6.32M,6.32M,NEW,0.13%
907818108,UNP,UNION PAC CORP,31525,25973,7.65M,6.3M,+467.8%,0.16%
464287739,IYR,ISHARES TR,66609,66609,6.3M,6.3M,NEW,0.13%
717081103,PFE,PFIZER INC,223265,223265,6.27M,6.27M,NEW,0.13%
87612G101,TRGP,TARGA RES CORP,28073,24827,7.04M,6.22M,+764.8%,0.14%
316773100,FITB,FIFTH THIRD BANCORP,127725,127725,5.93M,5.93M,NEW,0.12%
686688102,ORA,ORMAT TECHNOLOGIES INC,123621,52994,13.84M,5.93M,+75%,0.28%
858119100,STLD,STEEL DYNAMICS INC,32830,32830,5.91M,5.91M,NEW,0.12%
548661107,LOW,LOWES COS INC,44257,24787,10.46M,5.86M,+127.3%,0.22%
693656100,PVH,PVH CORPORATION,89402,82390,6.24M,5.75M,+1175%,0.13%
969457100,WMB,WILLIAMS COS INC,76662,76662,5.58M,5.58M,NEW,0.11%
697435105,PANW,PALO ALTO NETWORKS INC,91218,34464,14.62M,5.53M,+60.7%,0.3%
81369Y803,XLK,SELECT SECTOR SPDR TR,158117,41391,21.01M,5.5M,+35.5%,0.43%
86800U302,SMCI,SUPER MICRO COMPUTER INC,726240,241265,16.54M,5.49M,+49.7%,0.34%
37954Y871,URA,GLOBAL X FDS,112313,112313,5.44M,5.44M,NEW,0.11%
48020Q107,JLL,JONES LANG LASALLE INC,17830,17830,5.43M,5.43M,NEW,0.11%
824348106,SHW,SHERWIN WILLIAMS CO,17962,16593,5.76M,5.32M,+1212.1%,0.12%
00206R102,T,AT&T INC,183469,183469,5.32M,5.32M,NEW,0.11%
159864107,CRL,CHARLES RIV LABS INTL INC,31661,30726,5.46M,5.3M,+3286.2%,0.11%
032654105,ADI,ANALOG DEVICES INC,16636,16636,5.29M,5.29M,NEW,0.11%
925550105,VIAV,VIAVI SOLUTIONS INC,158845,158845,5.29M,5.29M,NEW,0.11%
92189F106,GDX,VANECK ETF TRUST,255556,53258,23.45M,4.89M,+26.3%,0.48%
81369Y886,XLU,SELECT SECTOR SPDR TR,106136,106136,4.87M,4.87M,NEW,0.1%
009066101,ABNB,AIRBNB INC,38408,38408,4.85M,4.85M,NEW,0.1%
778296103,ROST,ROSS STORES INC,21893,21893,4.74M,4.74M,NEW,0.1%
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,26836,26836,4.71M,4.71M,NEW,0.1%
874080104,TAL,TAL ED GROUP,427720,402550,4.86M,4.58M,+1599.3%,0.1%
46138G508,BKLN,INVESCO EXCH TRADED FD TR II,218107,218107,4.45M,4.45M,NEW,0.09%
92939U106,WEC,WEC ENERGY GROUP INC,62869,37224,7.28M,4.31M,+145.2%,0.15%
25460G138,TMF,DIREXION SHARES ETF TRUST,118800,118800,4.28M,4.28M,NEW,0.09%
803054204,SAP,SAP SE,27154,24203,4.65M,4.14M,+820.2%,0.1%
H5919C104,ONON,ON HLDG AG,121797,121797,4.14M,4.14M,NEW,0.09%
49456B101,KMI,KINDER MORGAN INC DEL,119417,119417,4M,4M,NEW,0.08%
92857W308,VOD,VODAFONE GROUP PLC,745793,263574,11.2M,3.96M,+54.7%,0.23%
N53745100,LYB,LYONDELLBASELL INDUSTRIES NV,48919,47983,3.94M,3.87M,+5126.4%,0.08%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,10436,10436,3.6M,3.6M,NEW,0.07%
02005N100,ALLY,ALLY FINL INC,91726,91726,3.6M,3.6M,NEW,0.07%
62914V106,NIO,NIO INC,1472505,592489,8.88M,3.57M,+67.3%,0.18%
302130109,EXPD,EXPEDITORS INTL WASH INC,24982,24872,3.58M,3.56M,+22610.9%,0.07%
403949100,DINO,HF SINCLAIR CORP,56830,56830,3.55M,3.55M,NEW,0.07%
46090E103,QQQ,INVESCO QQQ TR,174453,6049,100.69M,3.49M,+3.6%,2.1%
G3730V105,FTAI,FTAI AVIATION LTD,13788,13788,3.38M,3.38M,NEW,0.07%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,131586,124347,3.48M,3.29M,+1717.7%,0.07%
060505104,BAC,BANK AMERICA CORP,151200,67263,7.37M,3.28M,+80.1%,0.15%
57060D108,MKTX,MARKETAXESS HLDGS INC,19070,19070,3.15M,3.15M,NEW,0.06%
92189H607,OIH,VANECK ETF TRUST,7752,7752,3.13M,3.13M,NEW,0.06%
71654V408,PBR,PETROLEO BRASILEIRO S A,150038,150038,3.11M,3.11M,NEW,0.06%
576323109,MTZ,MASTEC INC,11081,9634,3.57M,3.1M,+665.8%,0.07%
98954M101,ZG,ZILLOW GROUP INC,103227,74150,4.27M,3.07M,+255%,0.09%
H11356104,BG,BUNGE GLOBAL SA,23550,23550,3M,3M,NEW,0.06%
345370860,F,FORD MTR CO,253605,253605,2.93M,2.93M,NEW,0.06%
949746101,WFC,WELLS FARGO & CO,108503,36551,8.64M,2.91M,+50.8%,0.18%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,14705,14705,2.89M,2.89M,NEW,0.06%
422704106,HL,HECLA MINING COMPANY,330271,154136,6.15M,2.87M,+87.5%,0.13%
71424F105,PR,PERMIAN RESOURCES CORP,134296,134296,2.86M,2.86M,NEW,0.06%
782011100,RSI,RUSH STREET INTERACTIVE INC,130430,130430,2.84M,2.84M,NEW,0.06%
053774105,CAR,AVIS BUDGET GROUP INC,19312,19312,2.82M,2.82M,NEW,0.06%
00217D100,ASTS,AST SPACEMOBILE INC,35374,32874,2.93M,2.72M,+1315%,0.06%
745867101,PHM,PULTE GROUP INC,22541,22541,2.65M,2.65M,NEW,0.05%
M20791105,CAMT,CAMTEK LTD,17413,17413,2.64M,2.64M,NEW,0.05%
78410G104,SBAC,SBA COMMUNICATIONS CORP,15236,15236,2.62M,2.62M,NEW,0.05%
64110W102,NTES,NETEASE COM INC,38251,22281,4.28M,2.49M,+139.5%,0.09%
681919106,OMC,OMNICOM GROUP INC,40014,33024,3.01M,2.49M,+472.4%,0.06%
343412102,FLR,FLUOR CORP,53131,53131,2.48M,2.48M,NEW,0.05%
74736K101,QRVO,QORVO INC,39811,31961,3.08M,2.47M,+407.1%,0.06%
56501R106,MFC,MANULIFE FINL CORP,73243,71757,2.52M,2.47M,+4828.9%,0.05%
22160N109,CSGP,COSTAR GROUP INC,72509,60518,2.93M,2.44M,+504.7%,0.06%
G98239109,XP,XP INC,585307,126811,11.14M,2.41M,+27.7%,0.23%
001055102,AFL,AFLAC INC,21725,21725,2.38M,2.38M,NEW,0.05%
918204108,VFC,V F CORP,985740,140151,16.75M,2.38M,+16.6%,0.34%
90041L105,TPB,TURNING PT BRANDS INC,31184,27341,2.71M,2.37M,+711.4%,0.06%
693506107,PPG,PPG INDS INC,30267,21902,3.23M,2.34M,+261.8%,0.07%
82706C108,SIMO,SILICON MOTION TECHNOLOGY CO,20655,20655,2.32M,2.32M,NEW,0.05%
94106L109,WM,WASTE MGMT INC DEL,10029,10029,2.3M,2.3M,NEW,0.05%
675232102,OII,OCEANEERING INTL INC,64244,64244,2.28M,2.28M,NEW,0.05%
29415C101,EOSE,EOS ENERGY ENTERPRISES INC,1188056,449393,5.89M,2.23M,+60.8%,0.12%
464287200,IVV,ISHARES TR,4285,3399,2.8M,2.22M,+383.6%,0.06%
191216100,KO,COCA COLA CO,29177,29177,2.22M,2.22M,NEW,0.05%
902252105,TYL,TYLER TECHNOLOGIES INC,7377,6463,2.53M,2.21M,+707.1%,0.05%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,21462,14724,3.21M,2.2M,+218.5%,0.07%
443573100,HUBS,HUBSPOT INC,8701,8701,2.12M,2.12M,NEW,0.04%
H42097107,UBS,UBS GROUP AG,81498,53986,3.18M,2.11M,+196.2%,0.07%
149123101,CAT,CATERPILLAR INC,2946,2946,2.09M,2.09M,NEW,0.04%
75776W103,RDW,REDWIRE CORPORATION,240866,240866,2.05M,2.05M,NEW,0.04%
03674X106,AR,ANTERO RESOURCES CORP,53012,48108,2.25M,2.04M,+981%,0.05%
143658300,CCL,CARNIVAL CORP,181510,77738,4.7M,2.01M,+74.9%,0.1%
95040Q104,WELL,WELLTOWER INC,10161,10161,2.01M,2.01M,NEW,0.04%
V7780T103,RCL,ROYAL CARIBBEAN GROUP,13676,7115,3.76M,1.96M,+108.4%,0.08%
60741F104,MBLY,MOBILEYE GLOBAL INC,560492,276198,3.85M,1.9M,+97.2%,0.08%
78464A888,XHB,SPDR SERIES TRUST,25293,19191,2.5M,1.89M,+314.5%,0.05%
83443Q103,SOLS,SOLSTICE ADVANCED MATLS INC,31817,24546,2.42M,1.87M,+337.6%,0.05%
M6191J100,FROG,JFROG LTD,39772,39772,1.87M,1.87M,NEW,0.04%
518415104,LSCC,LATTICE SEMICONDUCTOR CORP,19429,19429,1.8M,1.8M,NEW,0.04%
701094104,PH,PARKER-HANNIFIN CORP,2556,2001,2.29M,1.79M,+360.5%,0.05%
M46528101,FRO,FRONTLINE PLC,51241,51241,1.79M,1.79M,NEW,0.04%
00486H105,ADTN,ADTRAN HOLDINGS INC,154896,138896,1.95M,1.75M,+868.1%,0.04%
233331107,DTE,DTE ENERGY CO,15616,11863,2.28M,1.73M,+316.1%,0.05%
92333F101,VG,VENTURE GLOBAL INC,109258,109258,1.72M,1.72M,NEW,0.04%
493267108,KEY,KEYCORP,115207,84438,2.31M,1.69M,+274.4%,0.05%
36165L108,GDS,GDS HLDGS LTD,41091,41091,1.66M,1.66M,NEW,0.03%
962879102,WPM,WHEATON PRECIOUS METALS CORP,14464,12558,1.89M,1.65M,+658.9%,0.04%
747525103,QCOM,QUALCOMM INC,12678,12678,1.63M,1.63M,NEW,0.03%
693475105,PNC,PNC FINL SVCS GROUP INC,14205,7557,2.96M,1.57M,+113.7%,0.06%
46222L108,IONQ,IONQ INC,52290,52290,1.51M,1.51M,NEW,0.03%
55955D100,MGNI,MAGNITE INC,179394,126527,2.13M,1.5M,+239.3%,0.04%
101137107,BSX,BOSTON SCIENTIFIC CORP,219385,23928,13.77M,1.5M,+12.2%,0.28%
G16910120,BLSH,BULLISH,41723,41723,1.49M,1.49M,NEW,0.03%
26614N102,DD,DUPONT DE NEMOURS INC,82335,32468,3.77M,1.49M,+65.1%,0.08%
63942X106,NVTS,NAVITAS SEMICONDUCTOR CORP,202622,167365,1.78M,1.47M,+474.7%,0.04%
77311W101,RKT,ROCKET COS INC,102599,102599,1.46M,1.46M,NEW,0.03%
380237107,GDDY,GODADDY INC,17665,17665,1.46M,1.46M,NEW,0.03%
039483102,ADM,ARCHER DANIELS MIDLAND CO,59061,19863,4.29M,1.44M,+50.7%,0.09%
61945C103,MOS,MOSAIC CO,194304,56290,4.95M,1.44M,+40.8%,0.1%
78409V104,SPGI,S&P GLOBAL INC,13419,3369,5.71M,1.43M,+33.5%,0.12%
279158109,EC,ECOPETROL S A,94636,94636,1.42M,1.42M,NEW,0.03%
500754106,KHC,KRAFT HEINZ CO,127428,63013,2.87M,1.42M,+97.8%,0.06%
369550108,GD,GENERAL DYNAMICS CORP,4117,4117,1.41M,1.41M,NEW,0.03%
009158106,APD,AIR PRODUCTS AND CHEMICALS I,4841,4841,1.41M,1.41M,NEW,0.03%
806407102,HSIC,SCHEIN HENRY INC,18973,18973,1.4M,1.4M,NEW,0.03%
52736R102,LEVI,LEVI STRAUSS & CO NEW,75671,75312,1.4M,1.39M,+20978.3%,0.03%
693718108,PCAR,PACCAR INC,11928,11928,1.38M,1.38M,NEW,0.03%
69047Q102,OVV,OVINTIV INC,23349,23207,1.39M,1.38M,+16343%,0.03%
064058100,BK,BANK NEW YORK MELLON CORP,165729,11570,19.66M,1.37M,+7.5%,0.4%
21871N101,CXW,CORECIVIC INC,76043,70765,1.44M,1.34M,+1340.8%,0.03%
22052L104,CTVA,CORTEVA INC,15958,15958,1.34M,1.34M,NEW,0.03%
03743Q108,APA,APA CORPORATION,95321,31315,4.05M,1.33M,+48.9%,0.08%
670100205,NVO,NOVO-NORDISK A S,378650,36143,13.92M,1.33M,+10.6%,0.29%
29414B104,EPAM,EPAM SYS INC,9948,9795,1.35M,1.33M,+6402%,0.03%
46284V101,IRM,IRON MTN INC DEL,12980,12980,1.33M,1.33M,NEW,0.03%
192108504,CDE,COEUR MNG INC,118307,70526,2.22M,1.32M,+147.6%,0.05%
78440P306,SKM,SK TELECOM CO LTD,44437,44437,1.3M,1.3M,NEW,0.03%
02209S103,MO,ALTRIA GROUP INC,19642,19642,1.3M,1.3M,NEW,0.03%
88031M109,TS,TENARIS S A,22182,22182,1.29M,1.29M,NEW,0.03%
43289P106,HIMX,HIMAX TECHNOLOGIES INC,163473,163473,1.29M,1.29M,NEW,0.03%
42330P107,HLX,HELIX ENERGY SOLUTIONS GRP I,127348,127348,1.26M,1.26M,NEW,0.03%
02376R102,AAL,AMERICAN AIRLINES GROUP INC,269284,117067,2.89M,1.26M,+76.9%,0.06%
G87110105,FTI,TECHNIPFMC PLC,26704,18152,1.85M,1.25M,+212.3%,0.04%
828806109,SPG,SIMON PPTY GROUP INC NEW,6649,6649,1.24M,1.24M,NEW,0.03%
87157D109,SYNA,SYNAPTICS INC,18737,17471,1.31M,1.22M,+1380%,0.03%
91332U101,U,UNITY SOFTWARE INC,141271,55625,3.1M,1.22M,+64.9%,0.06%
75644T100,RCAT,RED CAT HLDGS INC,100848,91558,1.32M,1.2M,+985.6%,0.03%
40609P105,HNRG,HALLADOR ENERGY COMPANY,73572,73572,1.2M,1.2M,NEW,0.02%
922908363,VOO,VANGUARD INDEX FDS,1978,1978,1.18M,1.18M,NEW,0.02%
05722G100,BKR,BAKER HUGHES COMPANY,66121,19339,4.04M,1.18M,+41.3%,0.08%
N72482156,QGEN,QIAGEN NV,29434,29434,1.18M,1.18M,NEW,0.02%
00246W103,AXTI,AXT INC,20587,20587,1.17M,1.17M,NEW,0.02%
370334104,GIS,GENERAL MILLS INC,31397,31397,1.17M,1.17M,NEW,0.02%
025537101,AEP,AMERICAN ELEC PWR CO INC,8839,8839,1.16M,1.16M,NEW,0.02%
291011104,EMR,EMERSON ELEC CO,40903,8740,5.36M,1.15M,+27.2%,0.11%
817565104,SCI,SERVICE CORP INTL,16320,13859,1.35M,1.14M,+563.1%,0.03%
947890109,WBS,WEBSTER FINL CORP,20018,16019,1.39M,1.11M,+400.6%,0.03%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,128885,128885,1.09M,1.09M,NEW,0.02%
929160109,VMC,VULCAN MATLS CO,3995,3995,1.09M,1.09M,NEW,0.02%
284902509,EGO,ELDORADO GOLD CORP NEW,33577,31014,1.15M,1.06M,+1210.1%,0.02%
464286772,EWY,ISHARES INC,8606,8606,1.06M,1.06M,NEW,0.02%
496902404,KGC,KINROSS GOLD CORP,64692,34575,1.97M,1.06M,+114.8%,0.04%
007903107,AMD,ADVANCED MICRO DEVICES INC,91492,5167,18.61M,1.05M,+6%,0.38%
031652100,AMKR,AMKOR TECHNOLOGY INC,96813,23216,4.36M,1.05M,+31.5%,0.09%
929740108,WAB,WABTEC,5740,4148,1.43M,1.04M,+260.6%,0.03%
552953101,MGM,MGM RESORTS INTERNATIONAL,76788,27933,2.84M,1.03M,+57.2%,0.06%
79589L106,IOT,SAMSARA INC,31440,31440,996.33K,996.33K,NEW,0.02%
013872106,AA,ALCOA CORP,14396,14396,954.89K,954.89K,NEW,0.02%
256677105,DG,DOLLAR GEN CORP,7909,7909,939.04K,939.04K,NEW,0.02%
832696405,SJM,SMUCKER J M CO,9629,9629,928.62K,928.62K,NEW,0.02%
436440101,HOLX,HOLOGIC INC,21070,12070,1.59M,912.37K,+134.1%,0.03%
573284106,MLM,MARTIN MARIETTA MATLS INC,2965,1547,1.75M,910.69K,+109.1%,0.04%
G3265R107,APTV,APTIV PLC,14709,13024,1.02M,904.39K,+772.9%,0.02%
453038408,IMO,IMPERIAL OIL LTD,6890,6890,901.35K,901.35K,NEW,0.02%
12503M108,CBOE,CBOE GLOBAL MKTS INC,10834,3164,3.05M,889.31K,+41.3%,0.06%
65290E101,NXT,NEXTPOWER INC,7280,7280,877.6K,877.6K,NEW,0.02%
88034P109,TME,TENCENT MUSIC ENTMT GROUP,209201,94498,1.94M,876.94K,+82.4%,0.04%
37954Y848,SIL,GLOBAL X FDS,32968,9708,2.97M,874.5K,+41.7%,0.06%
50187T106,LGIH,LGI HOMES INC,22092,22092,873.3K,873.3K,NEW,0.02%
464286806,EWG,ISHARES INC,21713,21713,861.36K,861.36K,NEW,0.02%
459506101,IFF,INTERNATIONAL FLAVORS&FRAGRA,13973,11728,1.01M,850.87K,+522.4%,0.02%
74347G440,BITO,PROSHARES TR,141723,90600,1.32M,843.49K,+177.2%,0.03%
464286509,EWC,ISHARES INC,255077,15282,13.98M,837.3K,+6.4%,0.29%
36266G107,GEHC,GE HEALTHCARE TECHNOLOGIES I,11712,11712,833.66K,833.66K,NEW,0.02%
743312100,PRGS,PROGRESS SOFTWARE CORP,32492,32492,833.42K,833.42K,NEW,0.02%
63010H108,NNE,NANO NUCLEAR ENERGY INC,40413,40413,827.66K,827.66K,NEW,0.02%
579780206,MKC,MCCORMICK & CO INC,16391,16391,826.76K,826.76K,NEW,0.02%
65336K103,NXST,NEXSTAR MEDIA GROUP INC,4532,4532,819.52K,819.52K,NEW,0.02%
46982L108,J,JACOBS SOLUTIONS INC,6435,6435,819.05K,819.05K,NEW,0.02%
29250N105,ENB,ENBRIDGE INC,15083,15083,816.59K,816.59K,NEW,0.02%
127097103,CTRA,COTERRA ENERGY INC,23196,23196,815.11K,815.11K,NEW,0.02%
075887109,BDX,BECTON DICKINSON & CO,5166,5166,812.25K,812.25K,NEW,0.02%
04626A103,ALAB,ASTERA LABS INC,7402,7402,811.26K,811.26K,NEW,0.02%
499049104,KNX,KNIGHT-SWIFT TRANSN HLDGS IN,39200,14055,2.26M,809.29K,+55.9%,0.05%
78454L100,SM,SM ENERGY COMPANY,38754,25759,1.21M,803.17K,+198.2%,0.02%
16935C109,CHYM,CHIME FINL INC,42803,42803,801.7K,801.7K,NEW,0.02%
756109104,O,REALTY INCOME CORP,13092,13092,800.97K,800.97K,NEW,0.02%
136375102,CNI,CANADIAN NATL RY CO,7779,7779,799.45K,799.45K,NEW,0.02%
74251V102,PFG,PRINCIPAL FINANCIAL GROUP IN,8806,8806,793.51K,793.51K,NEW,0.02%
00751Y106,AAP,ADVANCE AUTO PARTS INC,25742,14870,1.36M,784.39K,+136.8%,0.03%
464287242,LQD,ISHARES TR,7160,7160,780.37K,780.37K,NEW,0.02%
974155103,WING,WINGSTOP INC,5897,4936,913.86K,764.93K,+513.6%,0.02%
03027X100,AMT,AMERICAN TOWER CORP,4375,4375,755.04K,755.04K,NEW,0.02%
023939101,AMTM,AMENTUM HOLDINGS INC,28548,28548,744.53K,744.53K,NEW,0.02%
679580100,ODFL,OLD DOMINION FREIGHT LINE IN,7153,3777,1.4M,738.03K,+111.9%,0.03%
09062X103,BIIB,BIOGEN INC,99532,4010,18.25M,735.15K,+4.2%,0.38%
92552V100,VSAT,VIASAT INC,16039,16039,734.59K,734.59K,NEW,0.02%
73044W302,POET,POET TECHNOLOGIES INC,289561,122448,1.72M,727.34K,+73.3%,0.04%
22266M104,COUR,COURSERA INC,124261,124261,723.2K,723.2K,NEW,0.01%
171484108,CHDN,CHURCHILL DOWNS INC,8018,8018,720.26K,720.26K,NEW,0.01%
29476L107,EQR,EQUITY RESIDENTIAL,11910,11910,704.48K,704.48K,NEW,0.01%
07831C103,BRBR,BELLRING BRANDS INC,43328,43328,697.15K,697.15K,NEW,0.01%
732908108,PONY,PONY AI INC,72799,72799,687.22K,687.22K,NEW,0.01%
064149107,BNS,BANK NOVA SCOTIA B C,18642,9897,1.29M,685.96K,+113.2%,0.03%
92556V106,VTRS,VIATRIS INC,50756,50756,685.71K,685.71K,NEW,0.01%
G87264100,TGLS,TECNOGLASS INC,15237,15237,678.81K,678.81K,NEW,0.01%
05964H105,SAN,BANCO SANTANDER SA,59906,59906,675.74K,675.74K,NEW,0.01%
98850P109,YUMC,YUM CHINA HLDGS INC,35525,13519,1.73M,659.46K,+61.4%,0.04%
74766W108,QUBT,QUANTUM COMPUTING INC,178992,93986,1.23M,643.8K,+110.6%,0.03%
75508B104,RYAM,RAYONIER ADVANCED MATLS INC,81581,57882,903.1K,640.75K,+244.2%,0.02%
86384P109,STUB,STUBHUB HLDGS INC,102004,102004,636.5K,636.5K,NEW,0.01%
98389B100,XEL,XCEL ENERGY INC,7998,7998,635.36K,635.36K,NEW,0.01%
194162103,CL,COLGATE PALMOLIVE CO,7403,7403,630.96K,630.96K,NEW,0.01%
131428104,CLMT,CALUMET INC,17356,17356,623.08K,623.08K,NEW,0.01%
01973R101,ALSN,ALLISON TRANSMISSION HLDGS I,5468,5280,640.08K,618.08K,+2808.5%,0.01%
46266C105,IQV,IQVIA HLDGS INC,3564,3564,607.8K,607.8K,NEW,0.01%
